unit price ,best price ,date,transaction ID,quantity,store name,total,subcategory,discount,item ID,category,brand,customer ID,payment types,gender,location
2.11,1.56,6/4/2025,WOOL-7707040,1,Woolworths,1.56,Cucumber,2.11,137137,Fruit & Veg,Lebanese,WOOL-F4B2156A33,Credit card,Female,Darwin
2.44,1.83,20/4/2025,WOOL-1749468,3,Woolworths,5.49,Avocado,2.44,120080,Fruit & Veg,Hass,WOOL-A0232238F0,Gift card,Female,Darwin
1.26,0.79,23/4/2025,WOOL-2539589,4,Woolworths,3.16,Broccoli,1.26,134688,Fruit & Veg,Fresh,WOOL-075DCD1422,EFTPOS,Female,Sydney
0.74,0.51,6/4/2025,WOOL-A373432,2,Metro,1.02,Tomatoes,0.74,134035,Fruit & Veg,Fresh,WOOL-44C575CB3D,Credit card,Female,Brisbane
0.62,0.41,22/4/2025,WOOL-6802258,2,Woolworths,0.82,Tomatoes,0.62,134044,Fruit & Veg,Fresh,WOOL-F8DAE97244,EFTPOS,Female,Canberra
0.84,0.53,10/4/2025,WOOL-A350280,4,Woolworths,2.12,Potatoes,0.84,208904,Fruit & Veg,Potato,WOOL-C1E07A2AB3,EFTPOS,Female,Brisbane
0.37,0.1,19/4/2025,WOOL-8515011,8,Woolworths,0.8,Mandarin,0.37,829110,Fruit & Veg,Mandarin,WOOL-EC7A365712,Cash,Male,Hobart
1.21,0.72,19/4/2025,WOOL-4804318,4,Metro,2.88,Cleaning Tablets,1.21,173879,Cleaning & Maintenance,Restor,WOOL-5F54E4F266,EFTPOS,Female,Melbourne
10.62,7.92,16/4/2025,WOOL-9579434,5,Woolworths,39.6,Light Globes,10.62,197767,Cleaning & Maintenance,Mirabella,WOOL-5A9C9D92BD,Credit card,Female,Perth
0.45,0.1,3/4/2025,WOOL-A888387,2,Woolworths,0.2,Mandarin,0.45,829113,Fruit & Veg,Mandarin,WOOL-F5E1ED3302,Gift card,Female,Melbourne
0.41,0.1,25/4/2025,WOOL-2109767,2,Woolworths,0.2,Mandarin,0.41,829117,Fruit & Veg,Mandarin,WOOL-9BFA52473B,Cash,Female,Hobart
0.65,0.34,9/4/2025,WOOL-E751332,3,Woolworths,1.02,Laundry Capsules,0.65,898837,Cleaning & Maintenance,Mnml,WOOL-D12DD3EB1F,Store card,Male,Hobart
14.98,12.24,5/4/2025,WOOL-3176819,6,Woolworths,73.44,Padlocks,14.98,747025,Cleaning & Maintenance,Master,WOOL-53B57EFC1B,Credit card,Male,Brisbane
14.79,13.72,1/4/2025,WOOL-6630458,3,Woolworths,41.16,Padlocks,14.79,747026,Cleaning & Maintenance,Master,WOOL-6AF0E6AA90,Credit card,Male,Darwin
14.6,10.72,18/4/2025,WOOL-8238890,6,Metro,64.32,Padlocks,14.6,747033,Cleaning & Maintenance,Master,WOOL-BD34344DB9,Credit card,Female,Darwin
2.17,1.62,20/4/2025,WOOL-B172132,10,Metro,16.2,Cucumber,2.17,137133,Fruit & Veg,Lebanese,WOOL-C942CE00A2,Credit card,Female,Brisbane
1.02,0.61,1/4/2025,WOOL-7487477,1,Woolworths,0.61,Cleaning Tablets,1.02,173888,Cleaning & Maintenance,Restor,WOOL-E7B328D8E7,Cash,Female,Brisbane
0.81,0.4,15/4/2025,WOOL-9265409,1,Metro,0.4,Potatoes,0.81,208899,Fruit & Veg,Potato,WOOL-8A19385000,Credit card,Female,Canberra
0.86,0.38,6/4/2025,WOOL-E974244,1,Metro,0.38,Apples,0.86,105919,Fruit & Veg,Fresh,WOOL-06A28DA775,EFTPOS,Female,Canberra
18.81,16.98,19/4/2025,WOOL-9741390,2,Metro,33.96,Padlocks,18.81,747029,Cleaning & Maintenance,Master,WOOL-6812AFA346,Store card,Female,Canberra
0.48,0.16,5/4/2025,WOOL-0800305,1,Metro,0.16,Mandarin,0.48,829108,Fruit & Veg,Mandarin,WOOL-3246AFAD8F,Gift card,Female,Sydney
2.44,1.81,20/4/2025,WOOL-9795613,7,Metro,12.67,Avocado,2.44,120090,Fruit & Veg,Hass,WOOL-C5BB5775F1,Credit card,Female,Sydney
1.32,0.82,11/4/2025,WOOL-3240814,1,Woolworths,0.82,Cleaning Tablets,1.32,173889,Cleaning & Maintenance,Restor,WOOL-F5CD796B9E,EFTPOS,Female,Perth
1.94,1.41,28/4/2025,WOOL-8221035,2,Metro,2.82,Cucumber,1.94,137138,Fruit & Veg,Lebanese,WOOL-6C0CACEB75,Credit card,Male,Adelaide
15.68,11.2,4/4/2025,WOOL-3878480,1,Metro,11.2,Padlocks,15.68,747026,Cleaning & Maintenance,Master,WOOL-2DB8A192E5,Credit card,Female,Perth
11.3,7.99,9/4/2025,WOOL-4385577,8,Woolworths,63.92,Insect Repellent,11.3,900334,Cleaning & Maintenance,Aerogard,WOOL-B5795B7276,Credit card,Female,Canberra
0.85,0.55,3/4/2025,WOOL-9734210,4,Metro,2.2,Bananas,0.85,133213,Fruit & Veg,Cavendish,WOOL-44E4097837,EFTPOS,Female,Melbourne
2.07,1.55,28/4/2025,WOOL-6852470,8,Woolworths,12.4,Cucumber,2.07,137140,Fruit & Veg,Lebanese,WOOL-28193A2EA9,Credit card,Male,Perth
0.7,0.39,27/4/2025,WOOL-A313487,9,Metro,3.51,Bananas,0.7,133212,Fruit & Veg,Cavendish,WOOL-2A0BAF4624,EFTPOS,Male,Adelaide
10.5,9.69,7/4/2025,WOOL-8629959,3,Metro,29.07,Strawberries,10.5,144615,Fruit & Veg,Strawberries,WOOL-76A959E7EA,Credit card,Male,Adelaide
0.7,0.31,20/4/2025,WOOL-F363319,2,Metro,0.62,Tomatoes,0.7,134044,Fruit & Veg,Fresh,WOOL-AC6A0F7246,Cash,Female,Hobart
0.48,0.29,25/4/2025,WOOL-1196781,1,Woolworths,0.29,Mandarin,0.48,829114,Fruit & Veg,Mandarin,WOOL-69B3EDA948,EFTPOS,Female,Darwin
0.53,0.29,16/4/2025,WOOL-D969634,2,Woolworths,0.58,Laundry Capsules,0.53,898840,Cleaning & Maintenance,Mnml,WOOL-8EBE0595A2,Gift card,Male,Canberra
2.35,1.69,15/4/2025,WOOL-8146228,5,Metro,8.45,Avocado,2.35,120088,Fruit & Veg,Hass,WOOL-726C2CC5B2,Credit card,Male,Perth
10.21,7.64,6/4/2025,WOOL-0449759,1,Metro,7.64,Insect Repellent,10.21,900325,Cleaning & Maintenance,Aerogard,WOOL-3FBEED92FB,Gift card,Female,Melbourne
10.83,8.71,3/4/2025,WOOL-4768061,1,Metro,8.71,Insect Repellent,10.83,900327,Cleaning & Maintenance,Aerogard,WOOL-42CA44E660,EFTPOS,Male,Darwin
0.52,0.21,27/4/2025,WOOL-8269430,4,Metro,0.84,Onion,0.52,144339,Fruit & Veg,Onion,WOOL-1F9B10682D,Credit card,Female,Brisbane
1.45,1.45,27/4/2025,WOOL-E678478,4,Metro,5.8,Broccoli,1.45,134689,Fruit & Veg,Fresh,WOOL-6B887FF44E,Gift card,Female,Melbourne
0.59,0.37,19/4/2025,WOOL-D688153,4,Metro,1.48,Tomatoes,0.59,134034,Fruit & Veg,Fresh,WOOL-403ECA91F9,Gift card,Female,Adelaide
1.18,1.18,9/4/2025,WOOL-0217308,2,Metro,2.36,Cleaning Tablets,1.18,173884,Cleaning & Maintenance,Restor,WOOL-5C34088B31,Cash,Female,Perth
0.62,0.14,10/4/2025,WOOL-2824586,6,Metro,0.84,Tomatoes,0.62,134035,Fruit & Veg,Fresh,WOOL-306B4612DE,Gift card,Male,Melbourne
11.77,11.77,21/4/2025,WOOL-4672092,3,Woolworths,35.31,Insect Repellent,11.77,900333,Cleaning & Maintenance,Aerogard,WOOL-77F3F80CE2,Credit card,Male,Canberra
1.09,0.75,27/4/2025,WOOL-1975136,1,Woolworths,0.75,Cleaning Tablets,1.09,173880,Cleaning & Maintenance,Restor,WOOL-C13850A312,Credit card,Female,Hobart
1.97,1.42,27/4/2025,WOOL-B710805,5,Metro,7.1,Cucumber,1.97,137135,Fruit & Veg,Lebanese,WOOL-13D6C31C92,EFTPOS,Male,Canberra
0.82,0.41,23/4/2025,WOOL-4550664,9,Metro,3.69,Potatoes,0.82,208904,Fruit & Veg,Potato,WOOL-2038E70199,Credit card,Female,Hobart
0.65,0.21,19/4/2025,WOOL-4143860,1,Woolworths,0.21,Onion,0.65,144333,Fruit & Veg,Onion,WOOL-EF1C75EB0B,Gift card,Female,Brisbane
0.89,0.89,3/4/2025,WOOL-9482364,2,Metro,1.78,Bananas,0.89,133217,Fruit & Veg,Cavendish,WOOL-BAAC17DDED,EFTPOS,Female,Perth
0.53,0.1,4/4/2025,WOOL-1475190,3,Metro,0.3,Laundry Capsules,0.53,898843,Cleaning & Maintenance,Mnml,WOOL-2443FC8C1E,Cash,Male,Perth
0.67,0.36,27/4/2025,WOOL-6815198,1,Metro,0.36,Onion,0.67,144331,Fruit & Veg,Onion,WOOL-5B491F0B80,EFTPOS,Female,Sydney
1.25,0.78,18/4/2025,WOOL-7799330,7,Metro,5.46,Cleaning Tablets,1.25,173889,Cleaning & Maintenance,Restor,WOOL-7820403FB0,EFTPOS,Male,Darwin
0.58,0.31,1/4/2025,WOOL-3470858,2,Woolworths,0.62,Tomatoes,0.58,134038,Fruit & Veg,Fresh,WOOL-DE3A91D26A,Credit card,Female,Hobart
1.21,0.75,3/4/2025,WOOL-D750810,5,Woolworths,3.75,Cleaning Tablets,1.21,173881,Cleaning & Maintenance,Restor,WOOL-0DD3413AC2,Credit card,Female,Brisbane
0.81,0.54,20/4/2025,WOOL-4348237,4,Metro,2.16,Apples,0.81,105919,Fruit & Veg,Fresh,WOOL-722DE1169B,Gift card,Male,Brisbane
1.34,0.87,1/4/2025,WOOL-5938742,4,Woolworths,3.48,Cleaning Tablets,1.34,173888,Cleaning & Maintenance,Restor,WOOL-2FB26A1C68,Cash,Female,Hobart
2.33,1.78,4/4/2025,WOOL-5532322,1,Metro,1.78,Cucumber,2.33,137136,Fruit & Veg,Lebanese,WOOL-16ECB62921,EFTPOS,Male,Canberra
1.41,0.92,16/4/2025,WOOL-0288073,2,Woolworths,1.84,Broccoli,1.41,134683,Fruit & Veg,Fresh,WOOL-36427C2091,Gift card,Female,Sydney
0.62,0.29,20/4/2025,WOOL-A920391,1,Metro,0.29,Laundry Capsules,0.62,898842,Cleaning & Maintenance,Mnml,WOOL-AE5A0F0C18,Store card,Female,Adelaide
8.14,8.14,19/4/2025,WOOL-D941204,2,Woolworths,16.28,Strawberries,8.14,144615,Fruit & Veg,Strawberries,WOOL-C057C04586,Cash,Female,Melbourne
0.67,0.23,6/4/2025,WOOL-7379766,2,Woolworths,0.46,Tomatoes,0.67,134041,Fruit & Veg,Fresh,WOOL-70C86900A3,Credit card,Male,Hobart
2,1.46,21/4/2025,WOOL-5925622,6,Woolworths,8.76,Avocado,2,120088,Fruit & Veg,Hass,WOOL-07440E35E1,EFTPOS,Female,Melbourne
0.74,0.49,6/4/2025,WOOL-3501124,2,Woolworths,0.98,Tomatoes,0.74,134035,Fruit & Veg,Fresh,WOOL-E7797E220D,EFTPOS,Male,Canberra
0.65,0.41,9/4/2025,WOOL-1593554,5,Metro,2.05,Onion,0.65,144333,Fruit & Veg,Onion,WOOL-8301C130ED,EFTPOS,Female,Darwin
9.19,7.84,22/4/2025,WOOL-7309267,3,Woolworths,23.52,Strawberries,9.19,144609,Fruit & Veg,Strawberries,WOOL-81900461AA,Credit card,Male,Adelaide
2.45,1.93,19/4/2025,WOOL-E466643,5,Woolworths,9.65,Avocado,2.45,120085,Fruit & Veg,Hass,WOOL-DD711068FD,EFTPOS,Female,Sydney
0.93,0.55,26/4/2025,WOOL-9960394,9,Metro,4.95,Potatoes,0.93,208900,Fruit & Veg,Potato,WOOL-9E8FA1EC40,Store card,Female,Perth
11.81,10.42,20/4/2025,WOOL-7333752,2,Woolworths,20.84,Insect Repellent,11.81,900333,Cleaning & Maintenance,Aerogard,WOOL-B944AF8A10,Credit card,Male,Perth
0.59,0.31,17/4/2025,WOOL-0792094,7,Woolworths,2.17,Tomatoes,0.59,134039,Fruit & Veg,Fresh,WOOL-1FF4EB7B76,Store card,Male,Canberra
2.11,1.57,3/4/2025,WOOL-6517821,4,Woolworths,6.28,Avocado,2.11,120081,Fruit & Veg,Hass,WOOL-1D29B10216,Store card,Male,Sydney
1.08,0.67,10/4/2025,WOOL-A392136,6,Woolworths,4.02,Cleaning Tablets,1.08,173886,Cleaning & Maintenance,Restor,WOOL-5E7FC0EA84,Gift card,Female,Darwin
2.26,1.68,7/4/2025,WOOL-2910891,4,Metro,6.72,Avocado,2.26,120088,Fruit & Veg,Hass,WOOL-FF48272DB0,EFTPOS,Male,Darwin
0.36,0.1,6/4/2025,WOOL-8468203,3,Metro,0.3,Mandarin,0.36,829116,Fruit & Veg,Mandarin,WOOL-EAA24973B7,Credit card,Female,Melbourne
0.54,0.1,30/4/2025,WOOL-C812526,2,Metro,0.2,Laundry Capsules,0.54,898836,Cleaning & Maintenance,Mnml,WOOL-FF9E3A57A0,EFTPOS,Male,Sydney
2.19,1.58,11/4/2025,WOOL-A128941,1,Metro,1.58,Cucumber,2.19,137133,Fruit & Veg,Lebanese,WOOL-B4E9966BC4,Credit card,Female,Perth
11.74,9.38,27/4/2025,WOOL-3373903,3,Metro,28.14,Insect Repellent,11.74,900328,Cleaning & Maintenance,Aerogard,WOOL-684A385CC5,Store card,Female,Melbourne
0.61,0.15,19/4/2025,WOOL-5708792,10,Metro,1.5,Onion,0.61,144334,Fruit & Veg,Onion,WOOL-B988A6C23F,Credit card,Male,Darwin
1.18,0.68,24/4/2025,WOOL-8140115,5,Metro,3.4,Broccoli,1.18,134691,Fruit & Veg,Fresh,WOOL-DDDEFA0163,EFTPOS,Female,Brisbane
1.37,0.89,14/4/2025,WOOL-3725550,2,Woolworths,1.78,Cleaning Tablets,1.37,173884,Cleaning & Maintenance,Restor,WOOL-C1B25B4B5F,Credit card,Female,Brisbane
0.71,0.71,17/4/2025,WOOL-D462479,6,Metro,4.26,Tomatoes,0.71,134040,Fruit & Veg,Fresh,WOOL-66C86E3744,Credit card,Female,Adelaide
0.7,0.4,14/4/2025,WOOL-A557592,5,Metro,2,Tomatoes,0.7,134042,Fruit & Veg,Fresh,WOOL-5BBEF3DE11,Cash,Female,Perth
9.06,7.26,5/4/2025,WOOL-3503906,2,Metro,14.52,Strawberries,9.06,144617,Fruit & Veg,Strawberries,WOOL-5E4F5A2DA8,Cash,Female,Darwin
1.17,0.69,21/4/2025,WOOL-6367095,1,Metro,0.69,Broccoli,1.17,134682,Fruit & Veg,Fresh,WOOL-4DC68E191E,EFTPOS,Female,Hobart
0.55,0.33,7/4/2025,WOOL-1843215,1,Metro,0.33,Laundry Capsules,0.55,898834,Cleaning & Maintenance,Mnml,WOOL-479EA49EF2,Credit card,Male,Hobart
0.43,0.21,1/4/2025,WOOL-D101773,7,Woolworths,1.47,Mandarin,0.43,829114,Fruit & Veg,Mandarin,WOOL-733E9E5AC5,Cash,Female,Canberra
0.9,0.53,19/4/2025,WOOL-6481913,6,Metro,3.18,Potatoes,0.9,208904,Fruit & Veg,Potato,WOOL-D0515F18D7,Cash,Male,Hobart
16.04,11.85,5/4/2025,WOOL-D173372,2,Woolworths,23.7,Padlocks,16.04,747028,Cleaning & Maintenance,Master,WOOL-9EE0FD84BF,Gift card,Male,Melbourne
15.35,14.75,28/4/2025,WOOL-A753425,2,Woolworths,29.5,Padlocks,15.35,747026,Cleaning & Maintenance,Master,WOOL-08264FB8AF,EFTPOS,Female,Hobart
10.1,10.1,29/4/2025,WOOL-A795612,5,Woolworths,50.5,Insect Repellent,10.1,900329,Cleaning & Maintenance,Aerogard,WOOL-F4BFAEA06B,Credit card,Female,Canberra
0.59,0.38,27/4/2025,WOOL-3854717,8,Woolworths,3.04,Laundry Capsules,0.59,898837,Cleaning & Maintenance,Mnml,WOOL-6B6DA3741C,Credit card,Female,Darwin
0.88,0.48,11/4/2025,WOOL-9631756,5,Metro,2.4,Apples,0.88,105928,Fruit & Veg,Fresh,WOOL-CC87FA601C,Gift card,Female,Sydney
0.83,0.5,1/4/2025,WOOL-9799287,4,Woolworths,2,Bananas,0.83,133219,Fruit & Veg,Cavendish,WOOL-750120B360,Gift card,Male,Brisbane
0.87,0.87,28/4/2025,WOOL-D442027,2,Metro,1.74,Bananas,0.87,133212,Fruit & Veg,Cavendish,WOOL-40E78C8CF8,EFTPOS,Female,Canberra
0.55,0.18,12/4/2025,WOOL-C831076,3,Metro,0.54,Laundry Capsules,0.55,898838,Cleaning & Maintenance,Mnml,WOOL-32E061B945,Credit card,Female,Melbourne
0.69,0.69,29/4/2025,WOOL-9681343,2,Woolworths,1.38,Potatoes,0.69,208902,Fruit & Veg,Potato,WOOL-D9C9DC7E2E,Store card,Male,Hobart
1.35,0.92,29/4/2025,WOOL-4301158,6,Metro,5.52,Broccoli,1.35,134684,Fruit & Veg,Fresh,WOOL-A444407D2B,Gift card,Female,Brisbane
0.86,0.45,26/4/2025,WOOL-D797229,2,Woolworths,0.9,Apples,0.86,105920,Fruit & Veg,Fresh,WOOL-86B558E59D,Store card,Male,Melbourne
0.55,0.27,8/4/2025,WOOL-C810219,6,Metro,1.62,Laundry Capsules,0.55,898843,Cleaning & Maintenance,Mnml,WOOL-4FAB3C7C89,Store card,Female,Darwin
2.09,1.51,11/4/2025,WOOL-5745414,2,Metro,3.02,Avocado,2.09,120089,Fruit & Veg,Hass,WOOL-0577DAD370,Credit card,Female,Perth
0.91,0.49,26/4/2025,WOOL-9525800,6,Woolworths,2.94,Bananas,0.91,133220,Fruit & Veg,Cavendish,WOOL-4A099B85CD,Credit card,Female,Sydney
8.01,5.85,9/4/2025,WOOL-0418635,2,Woolworths,11.7,Strawberries,8.01,144617,Fruit & Veg,Strawberries,WOOL-303F602586,Store card,Male,Darwin
0.55,0.38,5/4/2025,WOOL-9320392,3,Metro,1.14,Onion,0.55,144335,Fruit & Veg,Onion,WOOL-A6BD65AE6E,Gift card,Male,Sydney
18.4,18.4,16/4/2025,WOOL-D923927,4,Metro,73.6,Padlocks,18.4,747025,Cleaning & Maintenance,Master,WOOL-512082224A,Credit card,Male,Darwin
9,9,28/4/2025,WOOL-A587575,1,Metro,9,Strawberries,9,144611,Fruit & Veg,Strawberries,WOOL-E8E24905CA,Credit card,Female,Canberra
0.44,0.1,20/4/2025,WOOL-E563638,8,Metro,0.8,Mandarin,0.44,829117,Fruit & Veg,Mandarin,WOOL-555CA77B90,Store card,Male,Darwin
8.31,6.76,17/4/2025,WOOL-6636004,4,Woolworths,27.04,Light Globes,8.31,197765,Cleaning & Maintenance,Mirabella,WOOL-7EEEC5E7D8,EFTPOS,Male,Canberra
2.09,1.47,3/4/2025,WOOL-F932291,3,Metro,4.41,Cucumber,2.09,137134,Fruit & Veg,Lebanese,WOOL-BBBB52FFBD,EFTPOS,Female,Melbourne
9.47,7.22,18/4/2025,WOOL-5790855,6,Metro,43.32,Strawberries,9.47,144607,Fruit & Veg,Strawberries,WOOL-6CD0ACCDD9,Store card,Male,Brisbane
10.39,8,30/4/2025,WOOL-2397571,7,Woolworths,56,Insect Repellent,10.39,900327,Cleaning & Maintenance,Aerogard,WOOL-A24AD6E397,Gift card,Female,Melbourne
0.75,0.42,4/4/2025,WOOL-A197923,3,Metro,1.26,Apples,0.75,105925,Fruit & Veg,Fresh,WOOL-A9E92DA500,Gift card,Female,Darwin
1.42,0.96,15/4/2025,WOOL-7805477,8,Woolworths,7.68,Broccoli,1.42,134688,Fruit & Veg,Fresh,WOOL-8C5BF46B75,Credit card,Male,Canberra
0.74,0.36,27/4/2025,WOOL-9335552,1,Metro,0.36,Potatoes,0.74,208895,Fruit & Veg,Potato,WOOL-D81FA97B59,EFTPOS,Female,Canberra
10.14,7.82,22/4/2025,WOOL-6254511,1,Metro,7.82,Strawberries,10.14,144615,Fruit & Veg,Strawberries,WOOL-64BB0050C3,Credit card,Male,Sydney
0.84,0.51,20/4/2025,WOOL-0148458,4,Metro,2.04,Bananas,0.84,133215,Fruit & Veg,Cavendish,WOOL-E187778AEF,Gift card,Female,Sydney
0.46,0.1,21/4/2025,WOOL-7598216,2,Woolworths,0.2,Mandarin,0.46,829108,Fruit & Veg,Mandarin,WOOL-E3384B97CC,Gift card,Male,Brisbane
0.89,0.58,10/4/2025,WOOL-2577538,3,Woolworths,1.74,Bananas,0.89,133215,Fruit & Veg,Cavendish,WOOL-03FBA0D41A,Credit card,Male,Adelaide
0.8,0.4,8/4/2025,WOOL-D760356,2,Woolworths,0.8,Potatoes,0.8,208902,Fruit & Veg,Potato,WOOL-3AD020933E,Credit card,Female,Melbourne
10.39,7.75,25/4/2025,WOOL-6853240,3,Metro,23.25,Strawberries,10.39,144616,Fruit & Veg,Strawberries,WOOL-8BA19E7FE7,Credit card,Male,Perth
0.93,0.57,25/4/2025,WOOL-C618392,6,Metro,3.42,Bananas,0.93,133221,Fruit & Veg,Cavendish,WOOL-7736C7455E,EFTPOS,Female,Sydney
0.7,0.24,26/4/2025,WOOL-C355836,4,Woolworths,0.96,Bananas,0.7,133219,Fruit & Veg,Cavendish,WOOL-3E89CB3CB1,Credit card,Male,Adelaide
10.08,7.97,27/4/2025,WOOL-4787926,10,Metro,79.7,Strawberries,10.08,144608,Fruit & Veg,Strawberries,WOOL-06353D8B2B,Store card,Male,Sydney
8.37,7.85,15/4/2025,WOOL-0887443,5,Metro,39.25,Strawberries,8.37,144609,Fruit & Veg,Strawberries,WOOL-3F15B1F85C,Store card,Male,Sydney
10.84,9.96,14/4/2025,WOOL-3916232,2,Metro,19.92,Insect Repellent,10.84,900330,Cleaning & Maintenance,Aerogard,WOOL-7246C6641A,Store card,Male,Darwin
10.57,10.57,24/4/2025,WOOL-D329471,2,Woolworths,21.14,Light Globes,10.57,197765,Cleaning & Maintenance,Mirabella,WOOL-1D4861EFF8,Gift card,Male,Adelaide
1.44,1,19/4/2025,WOOL-5943170,2,Woolworths,2,Broccoli,1.44,134681,Fruit & Veg,Fresh,WOOL-3FA7EE7090,EFTPOS,Female,Darwin
8.34,8.34,21/4/2025,WOOL-E152657,6,Woolworths,50.04,Light Globes,8.34,197768,Cleaning & Maintenance,Mirabella,WOOL-9DE5A2BC59,Cash,Female,Brisbane
0.72,0.26,24/4/2025,WOOL-7989545,1,Woolworths,0.26,Potatoes,0.72,208904,Fruit & Veg,Potato,WOOL-7C2888C91A,Credit card,Male,Melbourne
2.04,2.04,27/4/2025,WOOL-3578634,2,Woolworths,4.08,Avocado,2.04,120085,Fruit & Veg,Hass,WOOL-D9FD51A59B,Credit card,Male,Darwin
0.71,0.49,9/4/2025,WOOL-4940346,8,Metro,3.92,Bananas,0.71,133218,Fruit & Veg,Cavendish,WOOL-B4D6FF6C2D,EFTPOS,Female,Perth
2.37,1.86,11/4/2025,WOOL-E800005,4,Woolworths,7.44,Cucumber,2.37,137130,Fruit & Veg,Lebanese,WOOL-04F2DFEB68,EFTPOS,Male,Brisbane
0.77,0.34,3/4/2025,WOOL-A891937,2,Metro,0.68,Apples,0.77,105923,Fruit & Veg,Fresh,WOOL-57019C950E,Credit card,Male,Canberra
9.96,7.68,17/4/2025,WOOL-E742412,2,Metro,15.36,Strawberries,9.96,144614,Fruit & Veg,Strawberries,WOOL-470EA37CFE,EFTPOS,Female,Brisbane
2.22,1.57,1/4/2025,WOOL-D970914,7,Metro,10.99,Cucumber,2.22,137140,Fruit & Veg,Lebanese,WOOL-BEB0BA7E0A,Credit card,Female,Hobart
1.89,1.38,13/4/2025,WOOL-E266889,7,Woolworths,9.66,Avocado,1.89,120080,Fruit & Veg,Hass,WOOL-3B6A11A079,Gift card,Male,Adelaide
2,1.49,16/4/2025,WOOL-F571932,2,Metro,2.98,Avocado,2,120083,Fruit & Veg,Hass,WOOL-CB647D7428,EFTPOS,Female,Brisbane
12.08,10.92,7/4/2025,WOOL-8888295,3,Woolworths,32.76,Insect Repellent,12.08,900328,Cleaning & Maintenance,Aerogard,WOOL-EDDCC7E515,EFTPOS,Female,Adelaide
2.19,1.58,18/4/2025,WOOL-7980660,6,Woolworths,9.48,Avocado,2.19,120090,Fruit & Veg,Hass,WOOL-0E6E157B56,Cash,Female,Sydney
1.23,0.77,1/4/2025,WOOL-8903013,5,Woolworths,3.85,Cleaning Tablets,1.23,173882,Cleaning & Maintenance,Restor,WOOL-6D6FEF96B6,Gift card,Female,Adelaide
0.57,0.18,1/4/2025,WOOL-F757193,6,Woolworths,1.08,Laundry Capsules,0.57,898840,Cleaning & Maintenance,Mnml,WOOL-609516D135,EFTPOS,Female,Hobart
0.9,0.5,25/4/2025,WOOL-7387936,3,Metro,1.5,Bananas,0.9,133213,Fruit & Veg,Cavendish,WOOL-F245126691,EFTPOS,Male,Adelaide
1.91,1.36,10/4/2025,WOOL-E181247,8,Woolworths,10.88,Avocado,1.91,120085,Fruit & Veg,Hass,WOOL-2BE7B4DB67,Store card,Male,Melbourne
1.17,0.72,4/4/2025,WOOL-9345884,2,Metro,1.44,Broccoli,1.17,134686,Fruit & Veg,Fresh,WOOL-47C89639E0,Credit card,Male,Darwin
11.07,10.37,15/4/2025,WOOL-8452161,1,Metro,10.37,Insect Repellent,11.07,900333,Cleaning & Maintenance,Aerogard,WOOL-2A439D2CDB,Credit card,Female,Darwin
0.92,0.92,23/4/2025,WOOL-A666390,5,Woolworths,4.6,Bananas,0.92,133211,Fruit & Veg,Cavendish,WOOL-620176EC16,Credit card,Female,Canberra
2.17,1.65,6/4/2025,WOOL-2245095,3,Metro,4.95,Cucumber,2.17,137140,Fruit & Veg,Lebanese,WOOL-FC1DD3FAD5,Gift card,Female,Adelaide
2.18,1.61,19/4/2025,WOOL-4342495,7,Metro,11.27,Cucumber,2.18,137137,Fruit & Veg,Lebanese,WOOL-5C0C20363B,Credit card,Female,Melbourne
0.55,0.21,3/4/2025,WOOL-C827659,1,Woolworths,0.21,Laundry Capsules,0.55,898839,Cleaning & Maintenance,Mnml,WOOL-7594C8C040,Credit card,Female,Canberra
1.26,0.78,2/4/2025,WOOL-4840734,6,Metro,4.68,Cleaning Tablets,1.26,173884,Cleaning & Maintenance,Restor,WOOL-F0D2332C27,Credit card,Female,Brisbane
2.23,1.59,15/4/2025,WOOL-6167348,2,Metro,3.18,Avocado,2.23,120090,Fruit & Veg,Hass,WOOL-DF3C2BCD18,Store card,Female,Sydney
0.39,0.1,16/4/2025,WOOL-D527398,4,Woolworths,0.4,Mandarin,0.39,829116,Fruit & Veg,Mandarin,WOOL-B2FD8A6DB9,Store card,Male,Brisbane
0.67,0.41,19/4/2025,WOOL-A668969,1,Woolworths,0.41,Onion,0.67,144330,Fruit & Veg,Onion,WOOL-8FFA83AA11,Store card,Female,Sydney
0.88,0.56,22/4/2025,WOOL-E535970,4,Woolworths,2.24,Apples,0.88,105920,Fruit & Veg,Fresh,WOOL-A2C7C0FA66,Credit card,Female,Melbourne
0.82,0.57,30/4/2025,WOOL-1316881,5,Metro,2.85,Bananas,0.82,133215,Fruit & Veg,Cavendish,WOOL-6B978A2F58,Cash,Male,Melbourne
0.53,0.28,15/4/2025,WOOL-D508396,2,Metro,0.56,Onion,0.53,144329,Fruit & Veg,Onion,WOOL-53F702A4FD,EFTPOS,Male,Darwin
0.49,0.1,9/4/2025,WOOL-0998348,2,Metro,0.2,Laundry Capsules,0.49,898834,Cleaning & Maintenance,Mnml,WOOL-73A3BA245D,EFTPOS,Female,Adelaide
0.69,0.41,24/4/2025,WOOL-C600149,3,Woolworths,1.23,Tomatoes,0.69,134037,Fruit & Veg,Fresh,WOOL-7B6D95DDB0,Cash,Male,Darwin
1.84,1.84,7/4/2025,WOOL-0468845,6,Woolworths,11.04,Cucumber,1.84,137137,Fruit & Veg,Lebanese,WOOL-670C2D62D9,Cash,Male,Brisbane
