item_id,item_name,brand,category,best_price,unit_price,total_price,discount,quantity,unit_type,date,sub_category,transaction_id
357597,Mainland Sweet Cinnamon Spreadable,Lindt,"Dairy, Eggs & Fridge",3.9,13.84,42.26,23.67,4,each,2025-02-15,Beverages,aeecd156-94f3-49dc-98a5-c463e2b5d247
949342,Mainland Sweet Cinnamon Spreadable,Continental,"Dairy, Eggs & Fridge",2.4,5.45,13.4,38.55,4,each,2025-01-24,Condiments,be1f9fd1-6f77-4a1e-882a-cdb989f291b1
293886,Sabco Kitchen Sponge Cloth,Sabco,Cleaning & Maintenance,3.54,7.88,22.48,4.91,3,each,2025-01-17,Surface Cleaners,b1e0e7b6-ecf4-4705-af45-887864a9f185
942287,Old El Paso Mexican Burrito Tortillas,Uncle Toby,Pantry,2.43,7.97,14.13,40.9,3,each,2025-02-09,Snacks,5599f690-203c-480d-8478-54c020569a6f
153948,Bref Toilet Cleaner,Wonka,Cleaning & Maintenance,3.45,14.4,37.22,48.3,5,Kg,2025-03-22,Surface Cleaners,b9182df6-d6d0-4512-972d-81a509d9f9f5
144868,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,2.68,6.59,18.52,6.3,3,Kg,2025-02-11,Surface Cleaners,6819c0a3-5fd7-4543-8730-dde23dfe0801
645250,Lindt Excellence Chocolate,Wonka,Snacks & Confectionery,2.53,7.18,11.57,19.42,2,Kg,2025-01-29,Snacks,a5abad07-c5d2-4425-bf5e-1a370e7b0153
959272,Chobani Yogurt,Lindt,"Dairy, Eggs & Fridge",1.83,12.42,20.66,44.54,3,L,2025-02-26,Beverages,a494e447-2e08-462b-a780-fd6029571de2
310162,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,8.7,11.01,20.58,6.55,2,each,2025-03-25,Surface Cleaners,a1d84c89-dd2e-438e-bec8-49ef9fc8aeee
377412,Surface Cleaners,McKenzie's,Cleaning & Maintenance,8.07,10.97,18.47,15.83,2,Kg,2025-03-29,Surface Cleaners,65ef2f16-af17-4cf2-a9ef-b980efde8611
571574,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",4.68,7.5,3.91,47.81,1,each,2025-01-13,Condiments,60108273-c24b-4319-88d8-77a902dafaf2
379107,Chobani Yogurt,Mainland,"Dairy, Eggs & Fridge",8.27,7.04,10.58,49.9,3,Kg,2025-01-10,Condiments,1daa5918-451b-4cb7-844e-4ae5f170bc26
955850,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,8.62,4.03,3.31,17.92,1,L,2025-03-30,Surface Cleaners,e521afba-e641-46c7-bb28-d8275279ce9b
518951,Mainland Sweet Cinnamon Spreadable,Continental,"Dairy, Eggs & Fridge",3.83,8.65,4.33,49.93,1,L,2025-01-15,Beverages,3bfc89df-dba7-4c80-8a8a-176a80b2a8ff
663142,Bref Toilet Cleaner,Lindt,Cleaning & Maintenance,8.46,10.85,7.79,28.22,1,Kg,2025-01-23,Surface Cleaners,f30e3312-b33b-4daa-95d5-87ac0e380599
812340,Continental Cup A Soup,Sabco,Pantry,7.53,14.53,25.13,13.52,2,Kg,2025-01-01,Condiments,459261d7-b612-4b18-8559-2c2fe5c015b1
777412,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,2.25,6.5,17.0,12.8,3,L,2025-03-04,Snacks,b923afe9-377d-4233-8730-37d7d063d800
985319,Black & Gold Creamed Corn,Old El Paso,Snacks & Confectionery,2.62,14.25,27.02,36.8,3,each,2025-02-18,Snacks,ff87750e-1db8-4f14-a542-d18ff70e7983
195543,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",4.71,13.04,27.88,28.73,3,Kg,2025-02-24,Condiments,27461ca8-6e2d-4762-ab8a-211ec2a28b98
808943,Devondale Long Life Milk,Lindt,"Dairy, Eggs & Fridge",5.29,5.79,6.4,44.71,2,L,2025-02-24,Condiments,a96594ba-e57a-4ece-b768-4ee5f6812965
903534,Lindt Excellence Chocolate,Mainland,Snacks & Confectionery,2.33,12.25,33.62,8.53,3,L,2025-02-14,Snacks,f48e9714-b80b-472a-ba69-887d78e8ace9
128374,Maggi Mexican Nachos Recipe Base,Wonka,Pantry,5.57,8.69,28.86,16.97,4,each,2025-02-06,Snacks,fb998742-3621-4605-83f7-821f42e1e4c5
799942,Surface Cleaners,Continental,Cleaning & Maintenance,7.66,7.06,6.61,6.36,1,Kg,2025-02-28,Surface Cleaners,86273532-8e51-4126-987c-4f77b9db6677
293122,Chobani Yogurt,Old El Paso,"Dairy, Eggs & Fridge",7.26,9.66,34.55,10.58,4,L,2025-02-21,Condiments,45024cb5-a7e1-4fc0-82b1-94fbd85b4636
439163,Bref Toilet Cleaner,Old El Paso,Cleaning & Maintenance,6.28,14.15,19.82,29.98,2,L,2025-02-21,Surface Cleaners,8bdeddfb-a580-4000-9158-1474c07e54d6
828365,Wonka Runts Fruit Candy,Wonka,Snacks & Confectionery,4.17,8.91,5.13,42.37,1,each,2025-01-05,Snacks,37c31eae-1b7e-42e4-a7d0-0871efe283d0
516632,Devondale Long Life Milk,Continental,"Dairy, Eggs & Fridge",7.21,13.08,36.98,5.76,3,each,2025-03-14,Condiments,1f98e4ef-88fe-440b-a19d-9e1a82aad7b3
918460,Sabco Kitchen Sponge Cloth,Continental,Cleaning & Maintenance,8.4,11.59,26.76,42.27,4,Kg,2025-03-15,Surface Cleaners,b000465b-b0a6-44d7-8ee7-7baa776fb6e4
597911,Bref Toilet Cleaner,Old El Paso,Cleaning & Maintenance,2.79,7.58,21.97,42.02,5,Kg,2025-01-23,Surface Cleaners,3c642a8c-be31-4516-9aa2-6bb0ed2a3a87
554630,Wonka Runts Fruit Candy,Old El Paso,Snacks & Confectionery,4.87,10.33,10.81,47.69,2,L,2025-02-05,Snacks,8e002667-986a-46e1-89dc-bbc2ce8aae57
888412,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,9.28,6.37,27.27,14.37,5,each,2025-03-20,Beverages,0db2f2fd-7658-445a-b5e2-41af5e92b7cc
611201,Chobani Yogurt,Old El Paso,"Dairy, Eggs & Fridge",2.18,12.12,21.82,9.97,2,Kg,2025-02-18,Condiments,12f9748f-9616-4efe-ab8b-2c13d321b2f1
186859,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,2.56,3.64,5.14,29.41,2,Kg,2025-03-16,Surface Cleaners,c77119d3-d227-4a47-8a26-4df9c7fccb5c
954457,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",8.32,10.08,26.26,47.89,5,L,2025-01-06,Condiments,a2583685-d6ac-4268-a301-55e62258dc05
324900,Continental Cup A Soup,Uncle Toby,Pantry,8.92,12.1,46.62,22.94,5,each,2025-02-02,Condiments,61abafa6-a756-4a7e-8d17-1c74722c0b85
832665,Lindt Excellence Chocolate,Old El Paso,Snacks & Confectionery,4.09,6.4,12.36,35.65,3,Kg,2025-03-03,Snacks,83a10a3d-812d-4dd0-88e3-89ab2d1b9c5c
110407,Lindt Excellence Chocolate,Mainland,Snacks & Confectionery,3.88,7.77,12.76,17.86,2,L,2025-01-02,Snacks,13cf55a4-b4b9-4ad4-8faa-b72481c1ea1e
428268,Devondale Long Life Milk,Continental,"Dairy, Eggs & Fridge",6.35,13.25,12.01,9.35,1,L,2025-01-20,Beverages,811aba78-8fed-4387-9062-906006baadb7
444239,Continental Cup A Soup,Sabco,Pantry,9.48,13.86,13.19,4.85,1,L,2025-03-12,Beverages,427f23b1-99ca-4ce6-84e4-d66740e36092
177177,Chobani Yogurt,Old El Paso,"Dairy, Eggs & Fridge",8.53,12.62,37.47,25.78,4,each,2025-03-21,Condiments,bdc7bdec-9f11-46f5-ba0c-fb2e839a2d07
812668,Maggi Mexican Nachos Recipe Base,Uncle Toby,Pantry,3.62,9.98,29.11,2.76,3,each,2025-03-09,Condiments,ac847c73-9ffb-457c-b69f-0abb698792f1
915847,Maggi Mexican Nachos Recipe Base,Old El Paso,Pantry,3.01,2.79,6.16,26.38,3,each,2025-03-06,Beverages,f4fd3703-367b-4d65-9903-28611539ac8a
486852,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,7.0,10.78,33.81,37.28,5,each,2025-01-14,Snacks,ab01d36b-f116-4300-a3b2-0eb41fb8a6ed
257022,Continental Cup A Soup,Continental,Pantry,9.86,6.51,25.89,20.45,5,L,2025-01-26,Condiments,205086be-fc50-4401-9ba7-b3272aa8f440
718856,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,9.74,13.79,8.92,35.33,1,L,2025-03-08,Surface Cleaners,7831bb44-9af2-4347-b7b0-525b75f1dd0c
578842,Bref Toilet Cleaner,McKenzie's,Cleaning & Maintenance,6.93,13.61,67.23,1.2,5,L,2025-02-28,Surface Cleaners,6151b70f-a94b-42d1-936e-dc37cf1b55fe
340201,Mainland Sweet Cinnamon Spreadable,Old El Paso,"Dairy, Eggs & Fridge",1.84,3.03,11.38,6.11,4,L,2025-01-31,Beverages,a96f3629-cdc8-4fc9-ae92-c35a66d2c58c
562646,Surface Cleaners,Old El Paso,Cleaning & Maintenance,0.51,4.2,19.49,7.19,5,Kg,2025-02-20,Surface Cleaners,980f3393-7136-402a-8db0-ce59273cfc9c
234948,Devondale Long Life Milk,McKenzie's,"Dairy, Eggs & Fridge",8.5,10.4,5.83,43.93,1,Kg,2025-03-26,Beverages,5568c3ea-fc88-4e13-8c76-da48f9fdbf24
956388,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,8.24,11.15,10.73,3.74,1,L,2025-03-26,Surface Cleaners,7c883451-2c86-485c-914a-397b73aa990a
544928,Lindt Excellence Chocolate,Wonka,Snacks & Confectionery,1.92,14.23,56.37,0.97,4,Kg,2025-01-09,Snacks,16b4489f-4ee1-498a-807c-ba07e6277805
146880,Old El Paso Mexican Burrito Tortillas,Continental,Pantry,6.16,14.3,18.77,34.38,2,each,2025-03-01,Snacks,41628685-3337-4e4b-b229-e7d560a48b11
114327,Surface Cleaners,McKenzie's,Cleaning & Maintenance,6.31,12.52,49.21,21.39,5,L,2025-03-13,Surface Cleaners,30ceb51a-6a4a-4b5a-8c6b-0393cc13f419
392567,Continental Cup A Soup,Continental,Pantry,1.99,13.73,22.09,46.36,3,L,2025-03-26,Snacks,b22111f8-087d-409d-9020-3553e0cbb265
418955,Sabco Kitchen Sponge Cloth,Wonka,Cleaning & Maintenance,6.75,10.59,51.84,2.09,5,L,2025-03-12,Surface Cleaners,4225e8a8-facb-4065-a667-e192e2651153
879313,Wonka Runts Fruit Candy,McKenzie's,Snacks & Confectionery,2.12,5.92,15.88,10.58,3,L,2025-01-06,Snacks,f400e5d5-9532-47ec-bfd6-48b291fa5b2f
183643,Old El Paso Mexican Burrito Tortillas,Old El Paso,Pantry,2.18,10.18,38.9,4.47,4,each,2025-01-11,Beverages,44526cb1-ad1b-4835-bc6f-a45b05475ae4
557052,Black & Gold Creamed Corn,Old El Paso,Snacks & Confectionery,0.73,11.06,15.65,29.27,2,Kg,2025-03-19,Snacks,521baa4c-241f-4461-9624-6ffa05614089
219568,Maggi Mexican Nachos Recipe Base,Sabco,Pantry,5.47,3.54,11.95,32.49,5,Kg,2025-03-02,Condiments,54d178ea-1454-4c8e-8784-5a5c4d1ecdd8
448370,Maggi Mexican Nachos Recipe Base,Old El Paso,Pantry,9.62,7.85,15.06,36.07,3,Kg,2025-02-19,Snacks,a260c341-ee87-4098-bf0b-a422fafe0a1f
277189,Devondale Long Life Milk,Mainland,"Dairy, Eggs & Fridge",4.14,3.34,13.09,21.6,5,each,2025-03-20,Beverages,2534274f-f35e-4d69-ac46-ca1bb7cbb4e8
190274,Sabco Kitchen Sponge Cloth,Lindt,Cleaning & Maintenance,8.47,8.43,15.02,40.62,3,L,2025-03-15,Surface Cleaners,b5845a47-717b-4fa4-bc81-fb24de3c9795
943034,Surface Cleaners,Sabco,Cleaning & Maintenance,6.35,14.37,8.81,38.67,1,L,2025-03-28,Surface Cleaners,4feca989-a95f-4a71-b464-00395fea495c
617477,Wonka Runts Fruit Candy,Mainland,Snacks & Confectionery,5.45,9.01,6.08,32.52,1,each,2025-01-28,Snacks,7ef60cfb-febb-459f-b8b9-6fa6e4d7d0a6
871208,Maggi Mexican Nachos Recipe Base,Old El Paso,Pantry,3.16,14.89,48.79,34.47,5,each,2025-02-20,Beverages,08f05674-1ab1-4db4-bed2-b96f0fc1cb15
748470,Lindt Excellence Chocolate,Wonka,Snacks & Confectionery,8.19,4.53,3.59,20.85,1,L,2025-01-13,Snacks,da5e0b89-fb4d-44e8-ab4b-58780c7dfa2d
356825,Bref Toilet Cleaner,Sabco,Cleaning & Maintenance,1.27,10.74,33.99,20.88,4,Kg,2025-02-23,Surface Cleaners,4d43c666-1f98-4cfe-93de-d85e780afc68
809610,Maggi Mexican Nachos Recipe Base,Continental,Pantry,4.14,8.53,10.84,36.47,2,L,2025-03-20,Condiments,4ad764f4-774d-406f-b496-fb9644d8c034
260384,Mainland Sweet Cinnamon Spreadable,Old El Paso,"Dairy, Eggs & Fridge",3.2,8.91,15.3,14.15,2,L,2025-01-02,Beverages,e61e2fa7-1262-44bc-b85c-0a924f8ea67b
705179,Black & Gold Creamed Corn,Sabco,Snacks & Confectionery,4.14,4.09,20.19,1.26,5,Kg,2025-03-26,Snacks,89c5bb54-0280-42a5-8fee-c90a448b01cd
429143,Old El Paso Mexican Burrito Tortillas,McKenzie's,Pantry,1.69,10.0,36.91,7.72,4,L,2025-03-23,Condiments,90a1a561-a3f9-45e4-894b-54c8088c7fa3
130594,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,3.9,5.27,3.26,38.2,1,L,2025-03-19,Surface Cleaners,6e96637c-dd67-4999-a63e-0c60114e1f3c
902474,Bref Toilet Cleaner,Continental,Cleaning & Maintenance,7.71,2.99,3.3,44.82,2,Kg,2025-03-09,Surface Cleaners,c62f5283-e84c-4128-aa6b-af9a834e76da
739469,Lindt Excellence Chocolate,Old El Paso,Snacks & Confectionery,9.0,3.32,4.13,37.76,2,Kg,2025-02-26,Snacks,fea707d4-043e-43c4-ab96-5fcee231f2a3
232012,Black & Gold Creamed Corn,Mainland,Snacks & Confectionery,2.82,8.32,16.37,34.42,3,each,2025-02-08,Snacks,d4653cbe-b2c3-485f-a11d-32f19b760c76
576838,Old El Paso Mexican Burrito Tortillas,Uncle Toby,Pantry,7.18,8.88,37.18,16.26,5,Kg,2025-01-13,Beverages,31277b48-43b6-45d6-8ab0-59f53de48938
160399,Surface Cleaners,Mainland,Cleaning & Maintenance,8.86,3.83,11.29,26.31,4,Kg,2025-02-13,Surface Cleaners,dea973e9-a22b-48c3-9682-7cf643734117
660207,Devondale Long Life Milk,Lindt,"Dairy, Eggs & Fridge",6.29,9.66,26.96,6.98,3,Kg,2025-01-22,Condiments,2b1cd025-4035-44fd-92f9-c3aa720a6abc
910500,Devondale Long Life Milk,Lindt,"Dairy, Eggs & Fridge",1.22,3.12,2.68,14.02,1,Kg,2025-01-16,Beverages,e1dec5e4-21b7-4bdd-a591-b524470fd269
701369,Mainland Sweet Cinnamon Spreadable,Sabco,"Dairy, Eggs & Fridge",8.17,7.45,11.71,21.42,2,Kg,2025-03-27,Condiments,14bcf484-d54f-4cec-af0c-3eae5f1dea14
841345,Wonka Runts Fruit Candy,Wonka,Snacks & Confectionery,6.54,6.59,9.95,49.65,3,each,2025-02-08,Snacks,68901d5e-9572-4433-badd-3a239eb04b45
741468,Continental Cup A Soup,Lindt,Pantry,9.31,4.46,12.61,5.75,3,Kg,2025-01-15,Beverages,e48f9659-d14c-4da0-8902-0aa1413c4087
730979,Chobani Yogurt,Continental,"Dairy, Eggs & Fridge",0.97,11.64,45.7,1.85,4,L,2025-03-27,Condiments,fb65ceea-96a8-4b19-8f23-d344514d8a15
862480,Surface Cleaners,Uncle Toby,Cleaning & Maintenance,7.15,4.66,3.35,28.14,1,each,2025-03-19,Surface Cleaners,c25c78d3-16fc-45b8-8302-015161ab7f8b
747721,Sabco Kitchen Sponge Cloth,Sabco,Cleaning & Maintenance,5.24,9.83,36.39,7.44,4,each,2025-03-15,Surface Cleaners,67fb8e6f-1a12-49fb-a6ec-083ed04dfbfc
490701,Surface Cleaners,Old El Paso,Cleaning & Maintenance,7.54,13.43,20.23,49.79,3,L,2025-01-01,Surface Cleaners,9254033c-8782-49f9-89bc-2848683360dc
923400,Bref Toilet Cleaner,Lindt,Cleaning & Maintenance,9.61,14.14,60.44,14.51,5,each,2025-01-08,Surface Cleaners,a42cb7e7-158b-4d6a-8b0f-fdf2c8fe5c82
646916,Old El Paso Mexican Burrito Tortillas,Uncle Toby,Pantry,1.07,3.02,1.97,34.91,1,Kg,2025-02-10,Snacks,24d20874-55b5-4f04-a351-d069201ebb2a
625506,Lindt Excellence Chocolate,Lindt,Snacks & Confectionery,8.24,4.15,7.23,12.85,2,L,2025-02-06,Snacks,94832b2f-21fa-4f79-983f-ede5646976bd
125346,Surface Cleaners,Sabco,Cleaning & Maintenance,1.01,7.81,10.44,33.19,2,L,2025-01-12,Surface Cleaners,8b5aec38-2878-4245-9315-9ded3c493b2f
632672,Sabco Kitchen Sponge Cloth,Mainland,Cleaning & Maintenance,9.82,10.71,28.1,12.55,3,Kg,2025-03-05,Surface Cleaners,f6dd0e08-64c1-42d9-a32a-21f51c365201
609652,Wonka Runts Fruit Candy,Continental,Snacks & Confectionery,2.89,11.48,24.29,29.48,3,each,2025-01-07,Snacks,3b97fd8d-c86f-4efc-ba00-9149f077b438
141917,Continental Cup A Soup,Continental,Pantry,6.54,8.27,19.14,42.13,4,L,2025-03-20,Beverages,97b685dd-839d-4bc6-8209-e71423271664
370770,Wonka Runts Fruit Candy,Sabco,Snacks & Confectionery,8.95,9.83,38.05,3.24,4,Kg,2025-02-22,Snacks,35da4ba2-2213-489c-b62c-c1e09d793f4d
575484,Wonka Runts Fruit Candy,Lindt,Snacks & Confectionery,2.99,2.82,12.75,9.58,5,Kg,2025-02-19,Snacks,c885d010-8c87-46dd-8ab6-8b7db9403b80
219466,Devondale Long Life Milk,Lindt,"Dairy, Eggs & Fridge",2.14,13.52,9.3,31.22,1,L,2025-02-13,Beverages,22f2c889-4674-4560-8066-578944405da3
986983,Bref Toilet Cleaner,Sabco,Cleaning & Maintenance,2.21,14.93,13.49,9.67,1,Kg,2025-03-12,Surface Cleaners,c67d89ef-f56c-417f-8773-3a6feca4cb55
563524,Surface Cleaners,Continental,Cleaning & Maintenance,5.23,8.8,11.91,32.34,2,each,2025-01-12,Surface Cleaners,f52da4cc-54b5-4fa1-8d31-7fb74e81b29b
748169,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",1.52,11.85,22.62,36.37,3,L,2025-03-01,Beverages,f0c9d910-1565-4cf1-b745-ddce12ce4ae7
870865,Mainland Sweet Cinnamon Spreadable,Wonka,"Dairy, Eggs & Fridge",6.64,12.57,46.45,26.09,5,Kg,2025-01-05,Beverages,e67cea98-7680-4315-85ac-198f23cbeaf5
468169,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,5.76,7.35,33.83,7.95,5,L,2025-01-19,Surface Cleaners,461f207a-8a22-4e3f-8c69-c1004b64d4aa
304466,Lindt Excellence Chocolate,McKenzie's,Snacks & Confectionery,6.15,7.21,34.02,5.64,5,each,2025-01-30,Snacks,6fc0624a-e567-48eb-9adc-e9994da6be8b
866483,Lindt Excellence Chocolate,Old El Paso,Snacks & Confectionery,7.76,8.68,5.04,41.98,1,L,2025-01-26,Snacks,7bdce132-1fcd-4842-a3a7-9f79d19f5ba5
432666,Continental Cup A Soup,Sabco,Pantry,1.35,4.16,12.21,26.65,4,each,2025-02-16,Condiments,72b6838e-0253-4691-85b4-2b5bf082aa95
474937,Mainland Sweet Cinnamon Spreadable,Continental,"Dairy, Eggs & Fridge",4.03,14.03,26.39,5.95,2,L,2025-03-25,Beverages,d8b13edf-3326-4094-855b-15d8e3c0eec2
321952,Wonka Runts Fruit Candy,Mainland,Snacks & Confectionery,9.95,5.43,4.72,13.1,1,each,2025-01-27,Snacks,d5d6c507-3639-433f-b35b-c5211dabf058
485768,Old El Paso Mexican Burrito Tortillas,Uncle Toby,Pantry,8.08,6.29,4.04,35.79,1,Kg,2025-03-01,Snacks,fc9ffd4b-c44d-496d-a89e-e4f92a92728b
618386,Maggi Mexican Nachos Recipe Base,Sabco,Pantry,0.92,13.0,7.87,39.47,1,each,2025-02-24,Snacks,f6ab9540-f152-4322-b38c-7711975419bf
405682,Wonka Runts Fruit Candy,Sabco,Snacks & Confectionery,6.48,4.96,18.66,5.97,4,L,2025-01-26,Snacks,67c28f64-8bc0-4748-b387-b2d3ba11aae2
720681,Mainland Sweet Cinnamon Spreadable,Wonka,"Dairy, Eggs & Fridge",7.01,9.05,6.25,30.9,1,each,2025-01-14,Beverages,a6ff41a9-5765-4a2f-b050-113f1d839872
569093,Continental Cup A Soup,Wonka,Pantry,8.54,8.66,23.18,46.46,5,L,2025-02-19,Condiments,e45879ab-7367-42e0-a09d-b27c37b5055a
622543,Mainland Sweet Cinnamon Spreadable,Lindt,"Dairy, Eggs & Fridge",8.78,10.75,35.64,33.69,5,L,2025-02-07,Beverages,0dbc877b-9947-48ab-9af0-8651a4e48f1a
311718,Continental Cup A Soup,McKenzie's,Pantry,5.21,12.89,41.91,34.98,5,each,2025-01-25,Condiments,ec0a41c8-40ef-4650-a6af-361ef1daa1f9
408756,Sabco Kitchen Sponge Cloth,Sabco,Cleaning & Maintenance,3.49,7.25,13.09,39.83,3,each,2025-03-01,Surface Cleaners,9ce30053-2a07-49e1-95fb-6dbe2af12f23
906154,Chobani Yogurt,McKenzie's,"Dairy, Eggs & Fridge",3.43,9.43,16.03,43.35,3,L,2025-03-19,Condiments,7264651d-3693-4d1d-930a-e71c52463e7d
789941,Chobani Yogurt,McKenzie's,"Dairy, Eggs & Fridge",1.66,11.96,22.01,7.97,2,L,2025-03-12,Condiments,c89ba824-31e0-485d-bad9-2e9ef5330db0
256783,Surface Cleaners,McKenzie's,Cleaning & Maintenance,5.33,12.43,43.67,29.74,5,L,2025-03-24,Surface Cleaners,296c38e3-c729-4312-acd7-c0c6ba576fd9
277462,Sabco Kitchen Sponge Cloth,McKenzie's,Cleaning & Maintenance,3.83,13.49,11.57,14.24,1,Kg,2025-03-11,Surface Cleaners,07294221-9852-408c-b4b6-395a21fa72d6
941118,Continental Cup A Soup,Sabco,Pantry,5.51,7.22,6.81,5.73,1,each,2025-02-06,Snacks,b53ad512-a915-4084-9b72-2219735e5af8
791871,Bref Toilet Cleaner,Uncle Toby,Cleaning & Maintenance,9.93,2.8,5.8,30.94,3,each,2025-01-03,Surface Cleaners,62c832d0-51d7-4cf1-84f4-8b5884d70fc8
457000,Old El Paso Mexican Burrito Tortillas,Uncle Toby,Pantry,9.55,3.56,4.0,43.78,2,L,2025-01-24,Beverages,c896f570-51ca-4201-8d78-2b4753184ff6
752437,Mainland Sweet Cinnamon Spreadable,Uncle Toby,"Dairy, Eggs & Fridge",5.4,3.92,7.9,32.8,3,each,2025-01-15,Condiments,d1fe9082-d899-49a9-80b5-0873c823ee72
376273,Devondale Long Life Milk,Old El Paso,"Dairy, Eggs & Fridge",7.92,5.75,5.13,10.85,1,L,2025-03-29,Beverages,6a44e933-b79a-44a9-882c-4559ecf18c4c
909629,Black & Gold Creamed Corn,Lindt,Snacks & Confectionery,6.7,11.06,45.0,18.63,5,L,2025-02-12,Snacks,93425c86-9d1e-42e1-9228-88da45f02f1a
332054,Surface Cleaners,Continental,Cleaning & Maintenance,2.96,13.18,47.17,10.53,4,Kg,2025-03-06,Surface Cleaners,a1689ed8-b649-45b9-bc4e-7bcf3f680cef
116497,Sabco Kitchen Sponge Cloth,Old El Paso,Cleaning & Maintenance,7.57,7.59,29.54,22.16,5,each,2025-02-18,Surface Cleaners,3677d17b-f1bb-4052-a86e-54b78e8110b5
925501,Wonka Runts Fruit Candy,Uncle Toby,Snacks & Confectionery,6.94,12.27,24.77,32.7,3,L,2025-02-26,Snacks,2413590f-2597-491e-b661-218247c6b607
637322,Maggi Mexican Nachos Recipe Base,Lindt,Pantry,6.92,6.16,3.81,38.11,1,each,2025-04-05,Snacks,fc91626a-d7b3-422c-bfbe-50801819b635
908163,Chobani Yogurt,McKenzie's,"Dairy, Eggs & Fridge",1.88,5.47,21.26,2.83,4,each,2025-01-10,Condiments,30bbea61-811c-4020-bcae-d81901a410d3
809166,Black & Gold Creamed Corn,McKenzie's,Snacks & Confectionery,1.59,10.97,21.41,34.93,3,L,2025-03-20,Snacks,87ed888d-c86c-4f70-b5d1-eff1c1ebb562
534613,Black & Gold Creamed Corn,McKenzie's,Snacks & Confectionery,2.16,4.27,7.91,7.42,2,Kg,2025-03-03,Snacks,e194b716-1c3e-45fc-84db-63daed595305
334189,Mainland Sweet Cinnamon Spreadable,Wonka,"Dairy, Eggs & Fridge",8.83,13.48,63.45,5.86,5,Kg,2025-01-13,Beverages,62604774-8cbb-4ec9-9175-65b156c5f840
713015,Devondale Long Life Milk,McKenzie's,"Dairy, Eggs & Fridge",4.11,13.94,32.78,21.61,3,each,2025-03-19,Condiments,ac2b6bb2-22c8-460b-ad0f-7610a5b09b17
235422,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,5.22,7.46,14.78,0.96,2,Kg,2025-02-25,Surface Cleaners,aff4da89-1618-4ca8-a782-7d8d76911824
658744,Continental Cup A Soup,Continental,Pantry,7.19,9.47,5.56,41.27,1,each,2025-01-07,Beverages,c1429e7f-bfa6-42d4-8701-d93ecd84d9a2
300175,Lindt Excellence Chocolate,Lindt,Snacks & Confectionery,1.61,7.1,18.06,15.21,3,each,2025-01-30,Snacks,47c20b42-60ea-4673-b72b-9f6c64f9b9e8
288715,Bref Toilet Cleaner,Mainland,Cleaning & Maintenance,6.31,10.1,14.82,26.61,2,L,2025-03-15,Surface Cleaners,e20e3a4e-30c8-42b5-b31d-65b97578672e
866972,Maggi Mexican Nachos Recipe Base,McKenzie's,Pantry,5.14,10.75,35.97,16.36,4,L,2025-03-20,Condiments,6691a757-522a-4fb7-9d09-72eaef13f787
152118,Maggi Mexican Nachos Recipe Base,Mainland,Pantry,5.74,10.4,10.51,49.45,2,each,2025-01-26,Beverages,2f0f7ca4-5b0a-4ab9-a87a-896141907bad
552184,Mainland Sweet Cinnamon Spreadable,Uncle Toby,"Dairy, Eggs & Fridge",3.56,6.7,21.65,19.2,4,each,2025-02-25,Beverages,449fc49c-4c49-4051-bd4b-2b4b848440ec
932978,Old El Paso Mexican Burrito Tortillas,Continental,Pantry,9.64,3.43,6.69,2.52,2,Kg,2025-03-02,Beverages,597c2d24-7d07-48aa-9f4a-be2a86397348
564989,Black & Gold Creamed Corn,Lindt,Snacks & Confectionery,1.19,12.45,33.7,32.33,4,L,2025-01-03,Snacks,a706cd07-a272-4357-aacc-a17c399f1a37
974957,Bref Toilet Cleaner,Lindt,Cleaning & Maintenance,5.32,8.91,32.31,9.34,4,Kg,2025-01-01,Surface Cleaners,cadc4ea2-9481-4eac-8304-f6d0ad9d542e
515753,Chobani Yogurt,Wonka,"Dairy, Eggs & Fridge",7.57,3.97,4.3,45.84,2,Kg,2025-01-19,Beverages,b3ad073d-d7b2-4066-938c-b39d715ebeaf
602264,Lindt Excellence Chocolate,Wonka,Snacks & Confectionery,6.23,6.68,17.68,11.8,3,L,2025-01-19,Snacks,e49a3521-e404-424a-a46e-ba5cc86b0313
545703,Devondale Long Life Milk,Wonka,"Dairy, Eggs & Fridge",6.25,5.51,6.64,39.74,2,each,2025-01-11,Beverages,e3f0a216-7bdc-49b4-966d-b0925d87ed1e
223975,Old El Paso Mexican Burrito Tortillas,Sabco,Pantry,6.36,6.34,17.82,29.74,4,L,2025-01-19,Snacks,2da8d7fd-7fc6-4038-8841-80277b447e8f
