_id,product_code,category,item_name,item_price,best_price,unit_price,special_text,promo_text,image,link
68a1c0539a405c5476087b91,170000004674,N/A,Alula S-26 Original Stage 1 Newborn Infant Formula 0-6 Months 900 Gram,2.22,20.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/170000004674",https://www.igashop.com.au/product/alula-s-26-original-stage-1-newborn-infant-formula-0-6-months-170000004674
68a1c0539a405c5476087b92,170000004675,N/A,Alula S-26 Original Stage 2 Follow-On Formula 6-12 Months 900 Gram,2.22,20.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/170000004675",https://www.igashop.com.au/product/alula-s-26-original-stage-2-follow-on-formula-6-12-months-170000004675
68a1c0539a405c5476087b93,170000004670,N/A,Alula S-26 Original Stage 3 Toddler Milk Drink 1 Year+ 900 Gram,2.22,20.00,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/170000004670",https://www.igashop.com.au/product/alula-s-26-original-stage-3-toddler-milk-drink-1-year-170000004670
68a1c0539a405c5476087b94,449165,N/A,Always Fresh Asparagus Crisp Marinated 340 Gram,1.60,5.45,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/449165",https://www.igashop.com.au/product/always-fresh-asparagus-crisp-marinated-449165
68a1c0539a405c5476087b95,1218,N/A,Always Fresh Asparagus In Springwater 340 Gram,1.60,5.45,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/1218",https://www.igashop.com.au/product/always-fresh-asparagus-in-springwater-1218
68a1c0539a405c5476087b96,682763,N/A,Always Fresh Baby Cucumbers 680 Gram,0.98,6.65,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/682763",https://www.igashop.com.au/product/always-fresh-baby-cucumbers-682763
68a1c0539a405c5476087b97,324064,N/A,Always Fresh Cucumbers Baby 350 Gram,1.14,4.00,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/324064",https://www.igashop.com.au/product/always-fresh-cucumbers-baby-324064
68a1c0539a405c5476087b98,452980,N/A,Always Fresh Grissini Crispbread Rosemary & Sea Salt 125 Gram,3.52,4.40,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/452980",https://www.igashop.com.au/product/always-fresh-grissini-crispbread-rosemary-sea-salt-452980
68a1c0539a405c5476087b99,452956,N/A,Always Fresh Grissini Crispbread Sesame And Sea Salt 125 Gram,3.52,4.40,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/452956",https://www.igashop.com.au/product/always-fresh-grissini-crispbread-sesame-and-sea-salt-452956
68a1c0539a405c5476087b9a,641819,N/A,Always Fresh Kalamata Olives Pitted 220 Gram,2.59,5.70,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/641819",https://www.igashop.com.au/product/always-fresh-kalamata-olives-pitted-641819
68a1c0539a405c5476087b9b,641788,N/A,Always Fresh Kalamata Olives Sliced 220 Gram,2.59,5.70,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/641788",https://www.igashop.com.au/product/always-fresh-kalamata-olives-sliced-641788
68a1c0539a405c5476087b9c,635017,N/A,Always Fresh Mushrooms Whole 230 Gram,1.72,3.95,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/635017",https://www.igashop.com.au/product/always-fresh-mushrooms-whole-635017
68a1c0589a405c5476087b9d,35021,N/A,Always Fresh Olives Spanish Black 450 Gram,0.75,3.39,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/35021",https://www.igashop.com.au/product/always-fresh-olives-spanish-black-35021
68a1c0589a405c5476087b9e,641681,N/A,Always Fresh Sundried Tomatoes Halves 220 Gram,1.82,4.00,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/641681",https://www.igashop.com.au/product/always-fresh-sundried-tomatoes-halves-641681
68a1c0589a405c5476087b9f,609252,N/A,Always Fresh Sundried Tomatoes Strips 670 Gram,0.75,5.00,per 100g,40% Off,N/A,https://www.igashop.com.au/static/default-product-image.png,https://www.igashop.com.au/product/always-fresh-sundried-tomatoes-strips-609252
68a1c0589a405c5476087ba0,642140,N/A,Always Fresh Sundried Tomatoes Strips 220 Gram,1.82,4.00,per 100g,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/642140",https://www.igashop.com.au/product/always-fresh-sundried-tomatoes-strips-642140
68a1c0589a405c5476087ba1,779112,N/A,Ambi Pur Bathroom Fresh Air Freshener Refreshing Soap 6 Millilitre,133.33,8.00,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/779112",https://www.igashop.com.au/product/ambi-pur-bathroom-fresh-air-freshener-refreshing-soap-779112
68a1c0589a405c5476087ba2,727408,N/A,Ansell Gloves Dermo Plus Large,N/A,3.95,N/A,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/727408",https://www.igashop.com.au/product/ansell-gloves-dermo-plus-large-727408
68a1c0589a405c5476087ba3,727369,N/A,Ansell Gloves Dermo Plus Medium,N/A,3.95,N/A,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/727369",https://www.igashop.com.au/product/ansell-gloves-dermo-plus-medium-727369
68a1c0589a405c5476087ba4,135127,N/A,Ansell Gloves Smart Large,N/A,2.10,N/A,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/135127",https://www.igashop.com.au/product/ansell-gloves-smart-large-135127
68a1c0589a405c5476087ba5,135054,N/A,Ansell Gloves Smart Small,N/A,2.10,N/A,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/135054",https://www.igashop.com.au/product/ansell-gloves-smart-small-135054
68a1c0589a405c5476087ba6,208488,N/A,Ansell Handy Clean Disposable Gloves 24 Pack,N/A,6.10,$0.25 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/208488",https://www.igashop.com.au/product/ansell-handy-clean-disposable-gloves-208488
68a1c0589a405c5476087ba7,135091,N/A,Ansell Smart Medium Gloves Pair,N/A,2.10,N/A,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/135091",https://www.igashop.com.au/product/ansell-smart-medium-gloves-pair-135091
68a1c0589a405c5476087ba8,218802,N/A,Applaws Natural Wet Cat Tin Multipack Cuisine Selection 8 Pack,N/A,13.45,$1.68 each,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/218802",https://www.igashop.com.au/product/applaws-natural-wet-cat-tin-multipack-cuisine-selection-218802
68a1c0589a405c5476087ba9,364577,N/A,Ardmona Crushed Vine Ripened Tomatoes 410 Gram,0.39,1.60,per 100g,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/364577",https://www.igashop.com.au/product/ardmona-crushed-vine-ripened-tomatoes-364577
68a1c0589a405c5476087baa,414487,N/A,Ardmona Diced Vine Ripened Tomatoes 400 Gram,0.40,1.60,per 100g,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/414487",https://www.igashop.com.au/product/ardmona-diced-vine-ripened-tomatoes-414487
68a1c0589a405c5476087bab,180000006388,N/A,Ardmona Pasta Sauce Basil Garlic & Black Pepper 360 Gram,1.10,3.95,Ardmona Pasta Sauce Basil Garlic & Black Pepper,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/180000006388",https://www.igashop.com.au/product/ardmona-pasta-sauce-basil-garlic-black-pepper-180000006388
68a1c0589a405c5476087bac,180000006389,N/A,Ardmona Pasta Sauce Olive Oil & Garlic 360 Gram,1.10,3.95,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/180000006389",https://www.igashop.com.au/product/ardmona-pasta-sauce-olive-oil-garlic-180000006389
68a1c0589a405c5476087bad,180000006390,N/A,Ardmona Pasta Sauce Simple 360 Gram,1.10,3.95,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/180000006390",https://www.igashop.com.au/product/ardmona-pasta-sauce-simple-180000006390
68a1c0589a405c5476087bae,180000006391,N/A,Ardmona Pasta Sauce Vegetable 360 Gram,1.10,3.95,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/180000006391",https://www.igashop.com.au/product/ardmona-pasta-sauce-vegetable-180000006391
68a1c0589a405c5476087baf,415043,N/A,Ardmona Rich & Thick Basil & Garlic Tomatoes 410 Gram,0.56,2.30,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/415043",https://www.igashop.com.au/product/ardmona-rich-thick-basil-garlic-tomatoes-415043
68a1c0589a405c5476087bb0,565741,N/A,Ardmona Rich & Thick Canned Tomatoes Garlic 410 Gram,0.49,2.00,per 100g,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/565741",https://www.igashop.com.au/product/ardmona-rich-thick-canned-tomatoes-garlic-565741
68a1c05c9a405c5476087bb1,431439,N/A,Ardmona Rich & Thick Diced Tomato with Paste Mixed Herbs 410 Gram,0.56,2.30,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/431439",https://www.igashop.com.au/product/ardmona-rich-thick-diced-tomato-with-paste-mixed-herbs-431439
68a1c05c9a405c5476087bb2,415069,N/A,Ardmona Rich & Thick Diced Tomatoes with Paste Classic 410 Gram,0.56,2.30,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/415069",https://www.igashop.com.au/product/ardmona-rich-thick-diced-tomatoes-with-paste-classic-415069
68a1c05c9a405c5476087bb3,364983,N/A,Ardmona Whole Peeled Vine Ripened Tomatoes 400 Gram,0.40,1.60,per 100g,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/364983",https://www.igashop.com.au/product/ardmona-whole-peeled-vine-ripened-tomatoes-364983
68a1c05c9a405c5476087bb4,267335,N/A,Armor All Car Care Car Wash 1 Litre,8.00,8.00,per 1L,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/267335",https://www.igashop.com.au/product/armor-all-car-care-car-wash-267335
68a1c05c9a405c5476087bb5,285804,N/A,Armor All Car Care Windscreen Wash 500 Millilitre,1.53,7.65,per 100mL,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/285804",https://www.igashop.com.au/product/armor-all-car-care-windscreen-wash-285804
68a1c05c9a405c5476087bb6,366456,N/A,Arnott's Biscuit Orange Slice 250 Gram,1.20,3.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/366456",https://www.igashop.com.au/product/arnotts-biscuit-orange-slice-366456
68a1c05c9a405c5476087bb7,366545,N/A,Arnott's Biscuits Shortbread Cream 250 Gram,1.20,3.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/366545",https://www.igashop.com.au/product/arnotts-biscuits-shortbread-cream-366545
68a1c05c9a405c5476087bb8,90681,N/A,Arnott's Butternut Snap Chocolate Biscuits 200 Gram,1.38,2.75,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/90681",https://www.igashop.com.au/product/arnotts-butternut-snap-chocolate-biscuits-90681
68a1c05c9a405c5476087bb9,469246,N/A,Arnott's Chocolate Caramel Crowns 200 Gram,1.38,2.75,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/469246",https://www.igashop.com.au/product/arnotts-chocolate-caramel-crowns-469246
68a1c05c9a405c5476087bba,308945,N/A,Arnott's Chocolate Monte 200 Gram,1.38,2.75,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/308945",https://www.igashop.com.au/product/arnotts-chocolate-monte-308945
68a1c05c9a405c5476087bbb,344496,N/A,Arnott's Chocolate Teddy Bear 200 Gram,1.38,2.75,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/344496",https://www.igashop.com.au/product/arnotts-chocolate-teddy-bear-344496
68a1c05c9a405c5476087bbc,455682,N/A,Arnott's Cracker Chips Honey Soy Chicken 150 Gram,2.47,3.70,per 100g,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/455682",https://www.igashop.com.au/product/arnotts-cracker-chips-honey-soy-chicken-455682
68a1c05c9a405c5476087bbd,455690,N/A,Arnott's Cracker Chips Sea Salt & Balsamic Vinegar 150 Gram,2.47,3.70,per 100g,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/455690",https://www.igashop.com.au/product/arnotts-cracker-chips-sea-salt-balsamic-vinegar-455690
68a1c05c9a405c5476087bbe,366189,N/A,Arnott's Delta Creams 250 Gram,1.20,3.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/366189",https://www.igashop.com.au/product/arnotts-delta-creams-366189
68a1c05c9a405c5476087bbf,173117,N/A,Arnott's Farmbake Cookies Butter Shortbread 310 Gram,1.61,5.00,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/173117",https://www.igashop.com.au/product/arnotts-farmbake-cookies-butter-shortbread-173117
68a1c05c9a405c5476087bc0,173133,N/A,Arnott's Farmbake Cookies Chocolate Chip 310 Gram,1.61,5.00,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/173133",https://www.igashop.com.au/product/arnotts-farmbake-cookies-chocolate-chip-173133
68a1c05c9a405c5476087bc1,173222,N/A,Arnott's Farmbake Cookies Chocolate Chip Fudge 310 Gram,1.61,5.00,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/173222",https://www.igashop.com.au/product/arnotts-farmbake-cookies-chocolate-chip-fudge-173222
68a1c05c9a405c5476087bc2,518082,N/A,Arnott's Flatbread Dippers Olive & Fetta 130 Gram,2.85,3.70,Arnott's Flatbread Dippers Olive & Fetta,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/518082",https://www.igashop.com.au/product/arnotts-flatbread-dippers-olive-fetta-518082
68a1c05c9a405c5476087bc3,518003,N/A,Arnott's Flatbread Dippers Parmesan & Basil 130 Gram,2.85,3.70,Arnott's Flatbread Dippers Parmesan & Basil,20% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/518003",https://www.igashop.com.au/product/arnotts-flatbread-dippers-parmesan-basil-518003
68a1c05c9a405c5476087bc4,150000007989,N/A,Arnott's Fruit & Milk Chocolate Digestives 200 Gram,1.38,2.75,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/150000007989",https://www.igashop.com.au/product/arnotts-fruit-milk-chocolate-digestives-150000007989
68a1c0619a405c5476087bc5,60199,N/A,Arnott's Gaiety Wafer Biscuits 160 Gram,1.72,2.75,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/60199",https://www.igashop.com.au/product/arnotts-gaiety-wafer-biscuits-60199
68a1c0619a405c5476087bc6,190000003460,N/A,Arnott's Gluten Free Scotch Finger Biscuits 170 Gram,2.65,4.50,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/190000003460",https://www.igashop.com.au/product/arnotts-gluten-free-scotch-finger-biscuits-190000003460
68a1c0619a405c5476087bc7,479380,N/A,Arnott's Jatz Clix Crackers 250 Gram,1.54,3.85,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/479380",https://www.igashop.com.au/product/arnotts-jatz-clix-crackers-479380
68a1c0619a405c5476087bc8,304996,N/A,Arnott's Jatz Cracked Pepper 225 Gram,1.62,3.65,Arnott's Jatz Cracked Pepper,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/304996",https://www.igashop.com.au/product/arnotts-jatz-cracked-pepper-304996
68a1c0619a405c5476087bc9,304988,N/A,Arnott's Jatz Original 225 Gram,1.62,3.65,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/304988",https://www.igashop.com.au/product/arnotts-jatz-original-304988
68a1c0619a405c5476087bca,309022,N/A,Arnott's Kingston Cream Biscuits 200 Gram,1.50,3.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/309022",https://www.igashop.com.au/product/arnotts-kingston-cream-biscuits-309022
68a1c0619a405c5476087bcb,366838,N/A,Arnott's Lemon Crisp 250 Gram,1.20,3.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/366838",https://www.igashop.com.au/product/arnotts-lemon-crisp-366838
68a1c0619a405c5476087bcc,150000007968,N/A,Arnott's Milk Chocolate Digestives 200 Gram,1.38,2.75,per 100g,Better than 1/2 Price,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/150000007968",https://www.igashop.com.au/product/arnotts-milk-chocolate-digestives-150000007968
68a1c0619a405c5476087bcd,308937,N/A,Arnott's Mint Slice 200 Gram,1.38,2.75,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/308937",https://www.igashop.com.au/product/arnotts-mint-slice-308937
68a1c0619a405c5476087bce,309030,N/A,Arnott's Monte Carlo 250 Gram,1.20,3.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/309030",https://www.igashop.com.au/product/arnotts-monte-carlo-309030
68a1c0619a405c5476087bcf,345573,N/A,Arnott's Raspberry Shortcake 250 Gram,1.20,3.00,per 100g,25% Off,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/345573",https://www.igashop.com.au/product/arnotts-raspberry-shortcake-345573
68a1c0619a405c5476087bd0,344357,N/A,Arnott's Royals Milk Chocolate 200 Gram,1.38,2.75,per 100g,N/A,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/344357",https://www.igashop.com.au/product/arnotts-royals-milk-chocolate-344357
68a1c0619a405c5476087bd1,309072,N/A,Arnott's Salada Original 250 Gram,1.46,3.65,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/309072",https://www.igashop.com.au/product/arnotts-salada-original-309072
68a1c0619a405c5476087bd2,366529,N/A,Arnott's Salada Wholemeal 250 Gram,1.46,3.65,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/366529",https://www.igashop.com.au/product/arnotts-salada-wholemeal-366529
68a1c0619a405c5476087bd3,305007,N/A,Arnott's Savoy Original 225 Gram,1.62,3.65,per 100g,Special,N/A,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/305007",https://www.igashop.com.au/product/arnotts-savoy-original-305007
