sessions_count,avg_engagement_time_sec,pageviews_per_session,compare_ratio,specials_ratio,mylists_ratio,category_browse_ratio,product_detail_ratio,unique_pages_visited,browsing_entropy,days_since_first_visit,days_since_last_activity,user_pseudo_id,reporting_window_start,reporting_window_end,is_included_in_run
4,217.36,4.34,0.0749,0.0338,0.05,0.1,0.2742,7,0.3965,9,1,syn_20260831_000784,2026-08-17,2026-08-30,1
8,240.0,9.06,0.0769,0.0706,0.2948,0.1423,0.0713,10,0.5578,13,3,syn_20260831_000785,2026-08-17,2026-08-30,1
5,148.89,4.44,0.2556,0.3321,0.0207,0.0989,0.0619,11,0.831,13,1,syn_20260831_000786,2026-08-17,2026-08-30,1
4,176.52,5.13,0.3145,0.322,0.0303,0.0735,0.0384,15,0.6469,12,3,syn_20260831_000787,2026-08-17,2026-08-30,1
4,300.0,6.05,0.0725,0.0374,0.0563,0.1289,0.242,6,0.6981,11,4,syn_20260831_000788,2026-08-17,2026-08-30,1
4,80.52,5.74,0.2315,0.1866,0.0109,0.0506,0.0801,9,0.6392,13,0,syn_20260831_000789,2026-08-17,2026-08-30,1
7,135.15,8.27,0.0699,0.0595,0.2086,0.1,0.118,13,0.75,7,3,syn_20260831_000790,2026-08-17,2026-08-30,1
6,131.45,7.21,0.2871,0.2818,0.0389,0.0763,0.0938,14,0.7146,9,4,syn_20260831_000791,2026-08-17,2026-08-30,1
6,195.68,8.47,0.0516,0.1244,0.1618,0.1491,0.1007,15,0.7385,12,1,syn_20260831_000792,2026-08-17,2026-08-30,1
5,71.92,6.73,0.2381,0.245,0.0138,0.0963,0.0975,14,0.6169,10,3,syn_20260831_000793,2026-08-17,2026-08-30,1
3,152.7,4.93,0.3226,0.1836,0.0344,0.0612,0.017,11,0.7392,5,4,syn_20260831_000794,2026-08-17,2026-08-30,1
1,31.8,2.67,0.0,0.0,0.0,0.0483,0.0363,3,0.1821,14,4,syn_20260831_000795,2026-08-17,2026-08-30,1
4,163.93,4.9,0.0371,0.05,0.05,0.2426,0.15,7,0.5179,10,4,syn_20260831_000796,2026-08-17,2026-08-30,1
4,121.4,6.73,0.3003,0.2162,0.0354,0.1485,0.0087,11,0.8125,9,1,syn_20260831_000797,2026-08-17,2026-08-30,1
3,173.8,3.91,0.0452,0.0,0.0047,0.1401,0.2692,9,0.5655,7,2,syn_20260831_000798,2026-08-17,2026-08-30,1
3,173.59,5.96,0.1686,0.2165,0.0181,0.15,0.0843,10,0.8214,13,1,syn_20260831_000799,2026-08-17,2026-08-30,1
7,142.82,7.6,0.1139,0.1475,0.1789,0.1391,0.0509,14,0.711,6,2,syn_20260831_000800,2026-08-17,2026-08-30,1
2,213.69,7.39,0.1,0.0295,0.02,0.165,0.1863,10,0.5913,7,5,syn_20260831_000801,2026-08-17,2026-08-30,1
1,44.23,2.18,0.0105,0.0042,0.0028,0.0943,0.0395,2,0.2177,5,3,syn_20260831_000802,2026-08-17,2026-08-30,1
1,5.17,3.0,0.0,0.0,0.0,0.0335,0.0406,2,0.0731,8,0,syn_20260831_000803,2026-08-17,2026-08-30,1
6,155.16,9.0,0.1224,0.1264,0.159,0.138,0.069,18,0.6698,9,0,syn_20260831_000804,2026-08-17,2026-08-30,1
6,97.72,6.8,0.1156,0.0591,0.2887,0.1345,0.05,20,0.6731,6,3,syn_20260831_000805,2026-08-17,2026-08-30,1
6,118.48,7.31,0.2267,0.3152,0.0297,0.05,0.0533,11,0.6677,9,4,syn_20260831_000806,2026-08-17,2026-08-30,1
2,52.8,3.5,0.0227,0.0076,0.0205,0.0171,0.0115,3,0.2109,14,7,syn_20260831_000807,2026-08-17,2026-08-30,1
4,109.66,7.91,0.2652,0.35,0.0145,0.0584,0.0757,13,0.8203,9,2,syn_20260831_000808,2026-08-17,2026-08-30,1
5,147.15,5.55,0.0955,0.1318,0.2105,0.173,0.0976,15,0.75,9,2,syn_20260831_000809,2026-08-17,2026-08-30,1
7,157.3,5.06,0.0927,0.1337,0.2915,0.1091,0.1003,14,0.5207,9,3,syn_20260831_000810,2026-08-17,2026-08-30,1
5,169.81,9.32,0.0667,0.0888,0.2419,0.1692,0.1142,17,0.5624,9,1,syn_20260831_000811,2026-08-17,2026-08-30,1
5,165.75,8.11,0.1246,0.1336,0.2049,0.1771,0.1174,12,0.5129,5,1,syn_20260831_000812,2026-08-17,2026-08-30,1
4,229.47,3.76,0.038,0.0124,0.0153,0.215,0.2564,8,0.414,9,3,syn_20260831_000813,2026-08-17,2026-08-30,1
1,15.28,2.33,0.0,0.0,0.0,0.0046,0.0018,2,0.089,6,0,syn_20260831_000814,2026-08-17,2026-08-30,1
5,209.28,9.47,0.092,0.1019,0.1844,0.1191,0.0538,12,0.75,12,1,syn_20260831_000815,2026-08-17,2026-08-30,1
7,166.97,6.59,0.0851,0.1058,0.15,0.1762,0.1291,14,0.7092,11,0,syn_20260831_000816,2026-08-17,2026-08-30,1
1,24.66,2.6,0.0,0.0,0.0,0.0418,0.0362,2,0.1143,10,8,syn_20260831_000817,2026-08-17,2026-08-30,1
4,172.71,5.99,0.2238,0.3057,0.0119,0.115,0.0,9,0.8272,9,3,syn_20260831_000818,2026-08-17,2026-08-30,1
6,146.84,7.12,0.1333,0.1125,0.1696,0.1073,0.125,11,0.5714,12,3,syn_20260831_000819,2026-08-17,2026-08-30,1
4,180.0,5.1,0.2885,0.2742,0.0095,0.05,0.0437,14,0.7231,14,2,syn_20260831_000820,2026-08-17,2026-08-30,1
3,299.54,3.48,0.0826,0.0,0.0392,0.1392,0.2073,9,0.3773,4,0,syn_20260831_000821,2026-08-17,2026-08-30,1
1,40.0,2.86,0.0,0.0,0.0,0.0082,0.0297,3,0.1666,4,2,syn_20260831_000822,2026-08-17,2026-08-30,1
5,137.49,7.18,0.1777,0.1768,0.0,0.1144,0.0902,11,0.6626,14,3,syn_20260831_000823,2026-08-17,2026-08-30,1
5,134.35,5.08,0.35,0.2819,0.0361,0.1337,0.0849,13,0.6368,6,3,syn_20260831_000824,2026-08-17,2026-08-30,1
6,160.88,5.0,0.05,0.1376,0.3,0.1731,0.1392,18,0.5426,11,1,syn_20260831_000825,2026-08-17,2026-08-30,1
4,172.44,5.42,0.3316,0.2083,0.0169,0.1112,0.0675,11,0.775,3,3,syn_20260831_000826,2026-08-17,2026-08-30,1
6,128.98,6.86,0.0753,0.0503,0.195,0.193,0.1175,19,0.6168,8,1,syn_20260831_000827,2026-08-17,2026-08-30,1
7,211.06,9.6,0.1492,0.1154,0.2174,0.1439,0.1362,14,0.6925,8,2,syn_20260831_000828,2026-08-17,2026-08-30,1
1,5.99,2.98,0.0,0.0,0.0,0.0057,0.0286,2,0.0333,9,4,syn_20260831_000829,2026-08-17,2026-08-30,1
4,60.0,6.19,0.2935,0.2425,0.0408,0.1172,0.097,10,0.6316,4,0,syn_20260831_000830,2026-08-17,2026-08-30,1
6,147.2,8.0,0.2889,0.3052,0.0471,0.0539,0.0694,10,0.7176,9,4,syn_20260831_000831,2026-08-17,2026-08-30,1
1,26.41,2.61,0.0,0.0,0.0,0.0394,0.0204,3,0.0944,9,0,syn_20260831_000832,2026-08-17,2026-08-30,1
6,121.09,7.58,0.1761,0.35,0.0487,0.1036,0.0084,10,0.6329,11,2,syn_20260831_000833,2026-08-17,2026-08-30,1
8,215.31,6.82,0.0893,0.075,0.1898,0.1421,0.135,18,0.6613,12,1,syn_20260831_000834,2026-08-17,2026-08-30,1
4,120.04,6.23,0.0852,0.1335,0.258,0.1489,0.0905,14,0.6853,8,1,syn_20260831_000835,2026-08-17,2026-08-30,1
2,160.18,3.66,0.0668,0.05,0.0415,0.1759,0.2949,7,0.3556,5,3,syn_20260831_000836,2026-08-17,2026-08-30,1
2,300.0,4.53,0.041,0.0179,0.0025,0.2215,0.3,9,0.4591,10,1,syn_20260831_000837,2026-08-17,2026-08-30,1
7,209.98,6.9,0.1396,0.0832,0.1611,0.1,0.1394,19,0.5763,9,1,syn_20260831_000838,2026-08-17,2026-08-30,1
2,46.26,3.63,0.015,0.0046,0.0306,0.1,0.0015,2,0.0732,9,6,syn_20260831_000839,2026-08-17,2026-08-30,1
6,60.0,4.35,0.3118,0.1765,0.0226,0.0925,0.0458,13,0.6303,9,2,syn_20260831_000840,2026-08-17,2026-08-30,1
4,85.72,4.8,0.2372,0.2462,0.0154,0.0924,0.1,15,0.7596,9,1,syn_20260831_000841,2026-08-17,2026-08-30,1
3,60.0,5.56,0.1822,0.3359,0.0355,0.0969,0.1,13,0.6013,9,1,syn_20260831_000842,2026-08-17,2026-08-30,1
5,180.0,5.47,0.2558,0.301,0.0279,0.1105,0.0993,8,0.6112,4,2,syn_20260831_000843,2026-08-17,2026-08-30,1
6,107.04,7.55,0.05,0.09,0.1876,0.168,0.0845,16,0.6016,5,0,syn_20260831_000844,2026-08-17,2026-08-30,1
1,5.0,2.14,0.0,0.0,0.0,0.0352,0.0462,2,0.0113,11,3,syn_20260831_000845,2026-08-17,2026-08-30,1
4,85.32,6.5,0.1506,0.3166,0.0141,0.15,0.0,9,0.731,5,3,syn_20260831_000846,2026-08-17,2026-08-30,1
3,221.3,5.29,0.0003,0.0037,0.0218,0.2134,0.2259,9,0.5884,11,2,syn_20260831_000847,2026-08-17,2026-08-30,1
3,94.16,6.25,0.2709,0.1793,0.022,0.1475,0.0425,14,0.7146,13,2,syn_20260831_000848,2026-08-17,2026-08-30,1
4,167.62,5.45,0.0655,0.0143,0.05,0.2227,0.2335,10,0.5003,11,1,syn_20260831_000849,2026-08-17,2026-08-30,1
3,245.47,3.46,0.0289,0.0356,0.0331,0.2388,0.2971,5,0.557,9,5,syn_20260831_000850,2026-08-17,2026-08-30,1
1,34.52,2.6,0.0,0.0,0.0,0.0227,0.0198,2,0.0302,7,2,syn_20260831_000851,2026-08-17,2026-08-30,1
4,119.17,5.28,0.35,0.1783,0.0198,0.1113,0.1,12,0.85,8,1,syn_20260831_000852,2026-08-17,2026-08-30,1
4,228.09,4.88,0.0943,0.0183,0.0372,0.2468,0.2739,10,0.5554,12,2,syn_20260831_000853,2026-08-17,2026-08-30,1
2,10.0,3.21,0.0262,0.0204,0.0119,0.0626,0.0301,2,0.0159,7,2,syn_20260831_000854,2026-08-17,2026-08-30,1
2,300.0,3.0,0.0672,0.0153,0.0344,0.1539,0.1694,5,0.6,8,3,syn_20260831_000855,2026-08-17,2026-08-30,1
4,240.0,6.14,0.0912,0.1118,0.1649,0.1846,0.1202,17,0.563,9,1,syn_20260831_000856,2026-08-17,2026-08-30,1
5,60.0,5.08,0.3041,0.2727,0.0303,0.0784,0.0778,12,0.6491,9,3,syn_20260831_000857,2026-08-17,2026-08-30,1
2,300.0,7.96,0.0532,0.0371,0.0523,0.1207,0.2899,11,0.6359,5,5,syn_20260831_000858,2026-08-17,2026-08-30,1
3,72.16,8.0,0.3011,0.1766,0.0389,0.1002,0.0556,15,0.7709,9,2,syn_20260831_000859,2026-08-17,2026-08-30,1
4,60.0,5.25,0.1845,0.1831,0.0471,0.0899,0.0673,10,0.6843,14,4,syn_20260831_000860,2026-08-17,2026-08-30,1
7,124.3,6.01,0.1345,0.1232,0.2738,0.2,0.1007,16,0.6213,7,1,syn_20260831_000861,2026-08-17,2026-08-30,1
5,84.52,6.54,0.2377,0.1957,0.0127,0.118,0.1,8,0.7111,4,1,syn_20260831_000862,2026-08-17,2026-08-30,1
2,156.89,5.38,0.0908,0.0298,0.0389,0.1234,0.2686,6,0.3265,10,0,syn_20260831_000863,2026-08-17,2026-08-30,1
3,120.0,3.16,0.0938,0.0009,0.0496,0.1928,0.2156,9,0.4677,13,1,syn_20260831_000864,2026-08-17,2026-08-30,1
3,246.69,5.47,0.0989,0.0394,0.0475,0.1781,0.2444,5,0.5699,8,2,syn_20260831_000865,2026-08-17,2026-08-30,1
2,159.3,3.49,0.1,0.0162,0.0109,0.2006,0.2821,6,0.306,9,0,syn_20260831_000866,2026-08-17,2026-08-30,1
1,31.65,2.51,0.0,0.0,0.0,0.0256,0.034,3,0.1656,10,0,syn_20260831_000867,2026-08-17,2026-08-30,1
4,264.77,5.24,0.0222,0.0185,0.0045,0.1308,0.2076,6,0.7,10,5,syn_20260831_000868,2026-08-17,2026-08-30,1
5,138.37,4.65,0.1984,0.3157,0.0356,0.0542,0.0382,13,0.7754,11,0,syn_20260831_000869,2026-08-17,2026-08-30,1
8,143.54,7.12,0.0738,0.0516,0.1756,0.1413,0.0697,18,0.5768,10,1,syn_20260831_000870,2026-08-17,2026-08-30,1
2,49.99,2.17,0.0434,0.0494,0.0256,0.0675,0.0,4,0.1682,2,0,syn_20260831_000871,2026-08-17,2026-08-30,1
6,203.16,8.61,0.1168,0.0628,0.2014,0.1797,0.0926,16,0.6838,13,2,syn_20260831_000872,2026-08-17,2026-08-30,1
7,227.36,6.67,0.1248,0.1009,0.287,0.198,0.1188,18,0.7242,9,1,syn_20260831_000873,2026-08-17,2026-08-30,1
1,13.84,2.49,0.0,0.0,0.0,0.0128,0.0225,2,0.142,9,2,syn_20260831_000874,2026-08-17,2026-08-30,1
3,80.34,5.26,0.3206,0.1869,0.0061,0.0505,0.0779,14,0.673,4,4,syn_20260831_000875,2026-08-17,2026-08-30,1
2,58.12,4.0,0.0393,0.0319,0.0041,0.0639,0.0354,4,0.069,9,3,syn_20260831_000876,2026-08-17,2026-08-30,1
2,236.96,5.34,0.0311,0.0124,0.0114,0.1962,0.3,7,0.4964,11,3,syn_20260831_000877,2026-08-17,2026-08-30,1
4,119.79,9.22,0.1358,0.0567,0.2163,0.163,0.1039,12,0.5566,8,1,syn_20260831_000878,2026-08-17,2026-08-30,1
3,179.52,6.33,0.2408,0.3022,0.0461,0.1053,0.0768,14,0.6802,9,2,syn_20260831_000879,2026-08-17,2026-08-30,1
5,90.0,9.27,0.0713,0.0906,0.2697,0.1866,0.0635,17,0.6006,9,3,syn_20260831_000880,2026-08-17,2026-08-30,1
1,31.21,2.64,0.0,0.0,0.0,0.0439,0.0245,2,0.122,12,9,syn_20260831_000881,2026-08-17,2026-08-30,1
1,39.94,2.81,0.0,0.0,0.0,0.0291,0.0153,3,0.1978,13,3,syn_20260831_000882,2026-08-17,2026-08-30,1
6,154.91,7.19,0.3445,0.1753,0.0325,0.0873,0.0704,9,0.6091,6,2,syn_20260831_000883,2026-08-17,2026-08-30,1
7,120.77,7.43,0.1347,0.1076,0.1751,0.1556,0.1053,14,0.7217,9,1,syn_20260831_000884,2026-08-17,2026-08-30,1
3,289.14,7.45,0.0433,0.024,0.0017,0.1324,0.1872,7,0.6267,5,3,syn_20260831_000885,2026-08-17,2026-08-30,1
5,64.23,7.23,0.336,0.1615,0.0329,0.065,0.0245,11,0.7919,9,4,syn_20260831_000886,2026-08-17,2026-08-30,1
6,105.14,5.62,0.3398,0.2268,0.05,0.1037,0.0613,12,0.7103,8,2,syn_20260831_000887,2026-08-17,2026-08-30,1
6,223.91,5.93,0.1418,0.0675,0.2148,0.1296,0.1129,20,0.5167,5,3,syn_20260831_000888,2026-08-17,2026-08-30,1
4,98.82,4.84,0.2749,0.3067,0.0399,0.1156,0.0213,12,0.6752,11,1,syn_20260831_000889,2026-08-17,2026-08-30,1
3,254.09,6.24,0.0267,0.0332,0.0774,0.1971,0.2797,7,0.4223,9,2,syn_20260831_000890,2026-08-17,2026-08-30,1
5,111.53,8.76,0.1176,0.0527,0.2387,0.1268,0.0783,12,0.6354,11,2,syn_20260831_000891,2026-08-17,2026-08-30,1
5,140.2,8.0,0.2232,0.3137,0.0332,0.1195,0.0336,13,0.7697,9,0,syn_20260831_000892,2026-08-17,2026-08-30,1
5,90.0,9.93,0.1051,0.1427,0.2746,0.195,0.1141,11,0.6153,9,2,syn_20260831_000893,2026-08-17,2026-08-30,1
5,163.75,8.34,0.0982,0.1175,0.3,0.1874,0.1352,19,0.5736,10,2,syn_20260831_000894,2026-08-17,2026-08-30,1
7,224.21,5.38,0.05,0.05,0.2859,0.1698,0.0993,15,0.6548,9,1,syn_20260831_000895,2026-08-17,2026-08-30,1
1,27.01,2.48,0.0,0.0,0.0,0.0063,0.0431,2,0.0237,3,2,syn_20260831_000896,2026-08-17,2026-08-30,1
1,7.56,2.79,0.0,0.0,0.0,0.0255,0.0459,2,0.1645,5,0,syn_20260831_000897,2026-08-17,2026-08-30,1
3,300.0,4.85,0.0589,0.0215,0.0282,0.1128,0.2182,7,0.5958,11,5,syn_20260831_000898,2026-08-17,2026-08-30,1
7,240.0,7.83,0.0828,0.0578,0.2026,0.1528,0.0626,15,0.6296,5,1,syn_20260831_000899,2026-08-17,2026-08-30,1
4,71.0,7.63,0.2303,0.3023,0.0064,0.101,0.0849,9,0.6449,12,4,syn_20260831_000900,2026-08-17,2026-08-30,1
2,120.0,4.1,0.0787,0.007,0.0458,0.1201,0.2174,8,0.6,9,3,syn_20260831_000901,2026-08-17,2026-08-30,1
1,14.0,2.51,0.0,0.0,0.0,0.0157,0.0005,2,0.1212,8,1,syn_20260831_000902,2026-08-17,2026-08-30,1
5,225.17,5.79,0.1042,0.0849,0.2535,0.1619,0.0531,14,0.6343,10,2,syn_20260831_000903,2026-08-17,2026-08-30,1
1,23.48,2.65,0.0,0.0,0.0,0.0175,0.0236,2,0.1554,1,0,syn_20260831_000904,2026-08-17,2026-08-30,1
5,180.0,5.03,0.2427,0.2318,0.0122,0.1427,0.0473,13,0.6857,13,1,syn_20260831_000905,2026-08-17,2026-08-30,1
5,77.35,6.56,0.2869,0.207,0.0,0.1141,0.0782,13,0.7539,4,3,syn_20260831_000906,2026-08-17,2026-08-30,1
6,198.04,8.48,0.122,0.1238,0.237,0.1164,0.1495,16,0.7055,9,2,syn_20260831_000907,2026-08-17,2026-08-30,1
4,160.89,5.47,0.2898,0.3141,0.0264,0.1141,0.0207,11,0.6031,9,1,syn_20260831_000908,2026-08-17,2026-08-30,1
7,106.51,7.07,0.1173,0.15,0.2118,0.185,0.0809,12,0.5403,11,2,syn_20260831_000909,2026-08-17,2026-08-30,1
1,24.82,2.75,0.0,0.0,0.0,0.0,0.0114,3,0.0,9,1,syn_20260831_000910,2026-08-17,2026-08-30,1
5,90.0,8.17,0.0884,0.056,0.2343,0.1907,0.0673,13,0.569,11,0,syn_20260831_000911,2026-08-17,2026-08-30,1
5,112.67,6.9,0.2906,0.267,0.009,0.1023,0.0007,13,0.6,5,3,syn_20260831_000912,2026-08-17,2026-08-30,1
4,200.71,6.0,0.0041,0.0463,0.0253,0.2203,0.2483,9,0.3549,14,1,syn_20260831_000913,2026-08-17,2026-08-30,1
4,168.58,7.26,0.1604,0.23,0.0124,0.1244,0.0896,11,0.7407,5,4,syn_20260831_000914,2026-08-17,2026-08-30,1
2,144.4,4.1,0.0754,0.0329,0.0923,0.1545,0.165,8,0.5998,3,2,syn_20260831_000915,2026-08-17,2026-08-30,1
4,278.42,5.37,0.0904,0.0448,0.0475,0.1981,0.2527,8,0.5628,9,2,syn_20260831_000916,2026-08-17,2026-08-30,1
2,300.0,4.68,0.0866,0.0282,0.043,0.195,0.226,9,0.3589,9,2,syn_20260831_000917,2026-08-17,2026-08-30,1
3,224.29,3.17,0.082,0.0084,0.0012,0.2183,0.2978,6,0.4916,11,0,syn_20260831_000918,2026-08-17,2026-08-30,1
1,9.55,2.78,0.0,0.0,0.0,0.0421,0.0,3,0.2,10,2,syn_20260831_000919,2026-08-17,2026-08-30,1
5,94.09,4.74,0.3118,0.2382,0.0063,0.1014,0.0118,9,0.6369,14,1,syn_20260831_000920,2026-08-17,2026-08-30,1
4,300.0,3.23,0.0907,0.0,0.0149,0.2294,0.281,6,0.5098,6,4,syn_20260831_000921,2026-08-17,2026-08-30,1
5,78.44,7.13,0.15,0.1969,0.045,0.0855,0.0921,9,0.7749,9,3,syn_20260831_000922,2026-08-17,2026-08-30,1
4,174.52,9.18,0.1096,0.0867,0.2877,0.1681,0.1013,13,0.7497,9,2,syn_20260831_000923,2026-08-17,2026-08-30,1
6,96.81,6.46,0.3292,0.1827,0.0091,0.1095,0.0269,11,0.8362,7,1,syn_20260831_000924,2026-08-17,2026-08-30,1
4,180.7,6.65,0.06,0.0768,0.1766,0.1851,0.1044,10,0.6179,9,0,syn_20260831_000925,2026-08-17,2026-08-30,1
3,74.13,4.99,0.2655,0.2422,0.034,0.109,0.0216,10,0.7244,3,3,syn_20260831_000926,2026-08-17,2026-08-30,1
2,258.41,4.3,0.0835,0.0373,0.0056,0.1989,0.3,7,0.4961,14,1,syn_20260831_000927,2026-08-17,2026-08-30,1
4,92.79,5.2,0.2865,0.2304,0.0261,0.0751,0.0,8,0.6601,9,2,syn_20260831_000928,2026-08-17,2026-08-30,1
1,36.22,2.77,0.022,0.0185,0.0036,0.0876,0.0198,3,0.2861,13,3,syn_20260831_000929,2026-08-17,2026-08-30,1
4,79.82,6.13,0.2036,0.3443,0.0284,0.0937,0.0616,14,0.8099,5,2,syn_20260831_000930,2026-08-17,2026-08-30,1
6,154.95,5.98,0.2826,0.1747,0.014,0.1211,0.0656,11,0.624,9,0,syn_20260831_000931,2026-08-17,2026-08-30,1
2,39.65,2.57,0.0215,0.0468,0.0173,0.0539,0.0315,4,0.2191,9,2,syn_20260831_000932,2026-08-17,2026-08-30,1
3,157.82,3.32,0.077,0.033,0.05,0.2122,0.15,8,0.3424,12,1,syn_20260831_000933,2026-08-17,2026-08-30,1
2,16.77,4.0,0.048,0.0105,0.023,0.0125,0.0089,4,0.2542,3,2,syn_20260831_000934,2026-08-17,2026-08-30,1
5,112.16,6.43,0.3416,0.2912,0.0464,0.1234,0.0771,14,0.6361,11,4,syn_20260831_000935,2026-08-17,2026-08-30,1
6,126.48,4.91,0.3222,0.169,0.0022,0.0685,0.0,9,0.7125,6,3,syn_20260831_000936,2026-08-17,2026-08-30,1
2,174.05,7.16,0.0603,0.0148,0.0657,0.1872,0.2961,8,0.6304,8,4,syn_20260831_000937,2026-08-17,2026-08-30,1
7,228.41,8.23,0.1193,0.0899,0.2938,0.1838,0.1186,14,0.6158,11,1,syn_20260831_000938,2026-08-17,2026-08-30,1
6,219.57,5.9,0.0914,0.1344,0.271,0.1272,0.1191,15,0.7284,11,1,syn_20260831_000939,2026-08-17,2026-08-30,1
2,17.84,2.18,0.0243,0.0186,0.0,0.0,0.0203,2,0.1467,5,2,syn_20260831_000940,2026-08-17,2026-08-30,1
3,120.16,5.4,0.2556,0.207,0.0199,0.1407,0.0247,13,0.85,9,0,syn_20260831_000941,2026-08-17,2026-08-30,1
7,90.0,5.0,0.0945,0.0878,0.1948,0.1675,0.0723,18,0.5783,9,3,syn_20260831_000942,2026-08-17,2026-08-30,1
7,183.03,8.0,0.0638,0.0726,0.2636,0.1679,0.0913,15,0.5948,9,0,syn_20260831_000943,2026-08-17,2026-08-30,1
5,168.95,4.6,0.2894,0.2134,0.0286,0.1171,0.0434,11,0.7291,3,2,syn_20260831_000944,2026-08-17,2026-08-30,1
6,74.78,4.54,0.184,0.35,0.023,0.101,0.0781,13,0.6594,12,3,syn_20260831_000945,2026-08-17,2026-08-30,1
5,137.12,6.16,0.2458,0.2618,0.0439,0.128,0.0933,8,0.6103,9,4,syn_20260831_000946,2026-08-17,2026-08-30,1
4,187.08,8.24,0.1298,0.0772,0.1791,0.118,0.0643,14,0.6299,11,1,syn_20260831_000947,2026-08-17,2026-08-30,1
4,266.76,5.37,0.0237,0.0069,0.0307,0.166,0.2503,7,0.3355,8,0,syn_20260831_000948,2026-08-17,2026-08-30,1
5,202.19,8.2,0.1012,0.1169,0.225,0.2,0.1166,13,0.6289,8,2,syn_20260831_000949,2026-08-17,2026-08-30,1
6,178.89,6.51,0.3224,0.2935,0.0154,0.099,0.0821,13,0.6,9,2,syn_20260831_000950,2026-08-17,2026-08-30,1
1,40.0,2.17,0.0,0.0,0.0,0.0272,0.0077,2,0.0964,9,5,syn_20260831_000951,2026-08-17,2026-08-30,1
4,273.98,3.87,0.0188,0.0,0.0296,0.1753,0.2617,7,0.4233,11,3,syn_20260831_000952,2026-08-17,2026-08-30,1
3,207.39,4.0,0.0922,0.0387,0.0171,0.178,0.15,12,0.5523,4,1,syn_20260831_000953,2026-08-17,2026-08-30,1
2,27.56,2.0,0.0499,0.0,0.0387,0.003,0.0141,3,0.2863,9,3,syn_20260831_000954,2026-08-17,2026-08-30,1
3,120.0,6.0,0.0672,0.0113,0.0325,0.2167,0.1843,7,0.5405,7,0,syn_20260831_000955,2026-08-17,2026-08-30,1
3,66.35,6.96,0.2556,0.2897,0.0049,0.1356,0.0951,15,0.7452,3,1,syn_20260831_000956,2026-08-17,2026-08-30,1
5,61.54,6.4,0.2036,0.1806,0.0075,0.0853,0.0635,9,0.7395,11,0,syn_20260831_000957,2026-08-17,2026-08-30,1
4,107.28,5.16,0.3178,0.2764,0.0,0.1497,0.0814,15,0.6465,6,3,syn_20260831_000958,2026-08-17,2026-08-30,1
4,180.0,7.56,0.2627,0.2454,0.0396,0.1199,0.0119,15,0.8136,3,3,syn_20260831_000959,2026-08-17,2026-08-30,1
3,161.38,4.66,0.0751,0.0391,0.0,0.1626,0.2946,7,0.5778,11,5,syn_20260831_000960,2026-08-17,2026-08-30,1
5,78.82,6.33,0.3162,0.2888,0.0301,0.1354,0.089,11,0.7031,11,1,syn_20260831_000961,2026-08-17,2026-08-30,1
1,11.49,2.1,0.0,0.0,0.0,0.0025,0.0005,2,0.071,2,0,syn_20260831_000962,2026-08-17,2026-08-30,1
2,58.15,3.35,0.0481,0.008,0.0311,0.0,0.0132,2,0.3482,13,6,syn_20260831_000963,2026-08-17,2026-08-30,1
7,209.01,7.08,0.0716,0.1411,0.1872,0.1082,0.091,17,0.729,7,1,syn_20260831_000964,2026-08-17,2026-08-30,1
1,9.17,2.83,0.0,0.0,0.0,0.0045,0.0326,2,0.1478,12,0,syn_20260831_000965,2026-08-17,2026-08-30,1
3,287.05,4.53,0.0342,0.0278,0.0351,0.163,0.2279,5,0.4644,9,3,syn_20260831_000966,2026-08-17,2026-08-30,1
6,100.56,6.67,0.0625,0.1296,0.1567,0.1193,0.118,20,0.541,12,3,syn_20260831_000967,2026-08-17,2026-08-30,1
3,289.5,5.17,0.0805,0.0442,0.0197,0.1841,0.2188,8,0.5,8,2,syn_20260831_000968,2026-08-17,2026-08-30,1
4,106.05,6.68,0.1639,0.3032,0.0125,0.1154,0.0478,10,0.646,8,1,syn_20260831_000969,2026-08-17,2026-08-30,1
7,225.34,5.0,0.0771,0.0942,0.1626,0.1713,0.0867,13,0.5963,11,0,syn_20260831_000970,2026-08-17,2026-08-30,1
1,19.58,2.47,0.0,0.0,0.0,0.0271,0.05,2,0.2,13,6,syn_20260831_000971,2026-08-17,2026-08-30,1
3,293.22,4.64,0.0434,0.0059,0.0399,0.249,0.3,6,0.3217,9,3,syn_20260831_000972,2026-08-17,2026-08-30,1
4,153.91,7.67,0.2271,0.15,0.0042,0.05,0.0,9,0.7787,7,1,syn_20260831_000973,2026-08-17,2026-08-30,1
8,214.84,8.12,0.1226,0.0824,0.2191,0.1357,0.134,15,0.7381,6,2,syn_20260831_000974,2026-08-17,2026-08-30,1
2,281.55,5.7,0.0296,0.04,0.0162,0.1832,0.2789,6,0.4621,14,4,syn_20260831_000975,2026-08-17,2026-08-30,1
4,170.13,6.99,0.1036,0.1081,0.2014,0.104,0.1059,12,0.75,6,3,syn_20260831_000976,2026-08-17,2026-08-30,1
1,12.77,2.99,0.0,0.0,0.0,0.0416,0.0499,2,0.1855,9,4,syn_20260831_000977,2026-08-17,2026-08-30,1
6,107.19,7.67,0.05,0.05,0.1539,0.1253,0.1353,15,0.6422,14,0,syn_20260831_000978,2026-08-17,2026-08-30,1
3,74.87,6.23,0.3117,0.2922,0.0093,0.1188,0.0001,14,0.7366,9,3,syn_20260831_000979,2026-08-17,2026-08-30,1
