Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score,Replaced,Substitute ID,Substitute Brand,Substitute Size,Substitute Price,Substitute Quality,Price Saved
34,85C2EB35,CUS3914,Male,QLD,Cash,ITM93732,Bega,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5,Yes,ITM54765,Coles Brand,1500 mL,6.8,5.0,0.9
34,85C2EB35,CUS3914,Male,QLD,Cash,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
34,85C2EB35,CUS3914,Male,QLD,Cash,ITM74950,Lilydale,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,5,Yes,ITM69561,Dairy Farmers,500 mL,15.67,4.0,0.38
34,85C2EB35,CUS3914,Male,QLD,Cash,ITM24138,Cape Grim,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5,Yes,ITM34814,Devondale,1000 mL,5.77,5.0,22.05
35,124950C3,CUS4017,Male,NSW,Debit Card,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5,Yes,ITM76900,Sunrice,750 g,3.73,5.0,5.96
35,124950C3,CUS4017,Male,NSW,Debit Card,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2,Yes,ITM28085,Australian Fresh,1000 g,17.21,2.0,0.52
35,124950C3,CUS4017,Male,NSW,Debit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,1.77
36,62F4C0BB,CUS2341,Male,SA,Debit Card,ITM73376,Lindt,250 g,Snacks,Chocolate,14.07,12.8,0.09,2,25.6,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,5.42
36,62F4C0BB,CUS2341,Male,SA,Debit Card,ITM19369,Coles Brand,1500 g,Produce,Vegetables,12.12,9.57,0.21,2,19.14,5,Yes,ITM61583,Bertocchi,1500 g,6.41,5.0,6.32
36,62F4C0BB,CUS2341,Male,SA,Debit Card,ITM81805,Lilydale,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,4,Yes,ITM38892,Golden Circle,250 mL,18.94,3.0,2.64
36,62F4C0BB,CUS2341,Male,SA,Debit Card,ITM60074,Sunrice,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,4,Yes,ITM35671,Coles Brand,250 g,13.09,3.0,3.54
36,62F4C0BB,CUS2341,Male,SA,Debit Card,ITM34137,SPC,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5,Yes,ITM32607,SPC,750 g,5.81,5.0,4.3
37,7A1C3C26,CUS5710,Male,SA,Credit Card,ITM61583,Coles Brand,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5,Yes,ITM74950,Coles Brand,1500 g,5.11,5.0,6.5
37,7A1C3C26,CUS5710,Male,SA,Credit Card,ITM80294,Monster,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5,Yes,ITM82173,Red Bull,1500 mL,7.61,5.0,8.08
37,7A1C3C26,CUS5710,Male,SA,Credit Card,ITM30505,Lilydale,1000 g,Meat,Chicken,3.05,2.26,0.26,3,6.78,5,Yes,ITM45482,Cool Ridge,2000 mL,1.15,5.0,3.33
37,7A1C3C26,CUS5710,Male,SA,Credit Card,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5,Yes,ITM26641,Schweppes,1000 mL,3.63,5.0,6.34
38,AD175E8C,CUS9516,Female,WA,Debit Card,ITM14617,Bertocchi,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5,Yes,ITM20351,Coles Brand,1000 g,4.25,5.0,1.53
38,AD175E8C,CUS9516,Female,WA,Debit Card,ITM41893,Helga's,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5,Yes,ITM38731,Abbott's Village,6 pack,5.59,5.0,2.08
38,AD175E8C,CUS9516,Female,WA,Debit Card,ITM80077,Edgell,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5,Yes,ITM97602,Red Rock Deli,200 g,0.93,5.0,5.92
39,C4651045,CUS5710,Male,NSW,Debit Card,ITM34137,SPC,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5,Yes,ITM32607,SPC,750 g,5.81,5.0,4.3
39,C4651045,CUS5710,Male,NSW,Debit Card,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
39,C4651045,CUS5710,Male,NSW,Debit Card,ITM87429,Smith's,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5,Yes,ITM73376,Nestle,250 g,12.8,5.0,4.63
39,C4651045,CUS5710,Male,NSW,Debit Card,ITM29304,San Remo,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
40,37A4380B,CUS3868,Female,QLD,Cash,ITM34814,Devondale,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5,Yes,ITM67652,Coles RSPCA Approved,1000 g,2.67,5.0,3.1
40,37A4380B,CUS3868,Female,QLD,Cash,ITM34814,Bega,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5,Yes,ITM67652,Coles RSPCA Approved,1000 g,2.67,5.0,3.1
40,37A4380B,CUS3868,Female,QLD,Cash,ITM61284,Tilda,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,4,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
41,8B432619,CUS8191,Female,WA,Credit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
41,8B432619,CUS8191,Female,WA,Credit Card,ITM12293,Tilda,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5,Yes,ITM76900,Tilda,750 g,3.91,5.0,6.9
41,8B432619,CUS8191,Female,WA,Credit Card,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
42,BFB97279,CUS6783,Male,WA,Cash,ITM88148,Jalna,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5,Yes,ITM80294,Monster,1500 mL,11.65,5.0,4.92
42,BFB97279,CUS6783,Male,WA,Cash,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
42,BFB97279,CUS6783,Male,WA,Cash,ITM49021,Coles Bakery,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5,Yes,ITM14960,Coles Brand,500 mL,2.16,5.0,11.9
43,ECE6962F,CUS6291,Female,VIC,Debit Card,ITM70406,Devondale,2000 mL,Dairy,Cheese,23.69,22.98,0.03,2,45.96,3,Yes,ITM61269,Coles Brand,2000 mL,21.55,3.0,2.86
43,ECE6962F,CUS6291,Female,VIC,Debit Card,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5,Yes,ITM82173,Red Bull,1500 mL,7.61,5.0,8.08
43,ECE6962F,CUS6291,Female,VIC,Debit Card,ITM34814,Bega,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5,Yes,ITM67652,Coles RSPCA Approved,1000 g,2.67,5.0,3.1
43,ECE6962F,CUS6291,Female,VIC,Debit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5,Yes,ITM49103,Tip Top,2 pack,7.84,5.0,5.25
44,09646230,CUS7178,Male,WA,Credit Card,ITM49209,Monster,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5,Yes,ITM80294,Monster,1500 mL,11.65,5.0,10.4
44,09646230,CUS7178,Male,WA,Credit Card,ITM96045,Coles Brand,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
44,09646230,CUS7178,Male,WA,Credit Card,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
44,09646230,CUS7178,Male,WA,Credit Card,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
44,09646230,CUS7178,Male,WA,Credit Card,ITM61269,Red Bull,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,5,Yes,ITM99586,Monster,2000 mL,17.51,4.0,20.15
45,A7FCBC24,CUS6049,Male,QLD,Debit Card,ITM78671,Nestle,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5,Yes,ITM81101,Coles Brand,300 g,8.36,5.0,2.65
45,A7FCBC24,CUS6049,Male,QLD,Debit Card,ITM55806,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5,Yes,ITM81101,Smith's,300 g,8.36,5.0,2.65
45,A7FCBC24,CUS6049,Male,QLD,Debit Card,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5,Yes,ITM18743,Coles Brand,500 g,2.15,5.0,14.4
45,A7FCBC24,CUS6049,Male,QLD,Debit Card,ITM99586,Monster,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,4,Yes,ITM38008,Coca-Cola,1500 mL,11.97,5.0,22.16
45,A7FCBC24,CUS6049,Male,QLD,Debit Card,ITM76397,Barilla,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5,Yes,ITM76900,Sunrice,750 g,3.73,5.0,5.96
46,02DBE9D5,CUS5944,Male,SA,Credit Card,ITM35008,Red Bull,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5,Yes,ITM49103,Tip Top,2 pack,7.84,5.0,5.25
46,02DBE9D5,CUS5944,Male,SA,Credit Card,ITM82173,Monster,1500 mL,Beverages,Energy Drinks,8.27,7.61,0.08,4,30.44,5,Yes,ITM54765,V,1500 mL,7.05,5.0,2.24
46,02DBE9D5,CUS5944,Male,SA,Credit Card,ITM87429,Smith's,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5,Yes,ITM73376,Nestle,250 g,12.8,5.0,4.63
46,02DBE9D5,CUS5944,Male,SA,Credit Card,ITM93732,Mainland,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5,Yes,ITM54765,Coles Brand,1500 mL,6.8,5.0,0.9
47,9256F52E,CUS5449,Male,QLD,Credit Card,ITM23219,A2 Milk,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,4,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,3.26
47,9256F52E,CUS5449,Male,QLD,Credit Card,ITM88148,Chobani,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5,Yes,ITM80294,Monster,1500 mL,11.65,5.0,4.92
47,9256F52E,CUS5449,Male,QLD,Credit Card,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2,Yes,ITM50876,Coles RSPCA Approved,250 g,16.41,2.0,10.23
47,9256F52E,CUS5449,Male,QLD,Credit Card,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
48,D43F7329,CUS9956,Male,WA,Debit Card,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
48,D43F7329,CUS9956,Male,WA,Debit Card,ITM20351,Coles Brand,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5,Yes,ITM26641,Coca-Cola,1000 mL,3.63,5.0,3.1
48,D43F7329,CUS9956,Male,WA,Debit Card,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
48,D43F7329,CUS9956,Male,WA,Debit Card,ITM67652,Coles RSPCA Approved,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5,Yes,ITM14960,Paul's,500 mL,2.16,5.0,1.53
48,D43F7329,CUS9956,Male,WA,Debit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5,Yes,ITM20351,Coles Brand,1000 g,4.25,5.0,1.53
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM29304,Barilla,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM32607,SPC,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5,Yes,ITM80077,Heinz,250 g,2.41,5.0,17.0
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM25291,Lindt,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5,Yes,ITM13754,Nestle,200 g,7.64,5.0,9.8
50,D61C3F7F,CUS5895,Female,SA,Cash,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5,Yes,ITM73376,Nestle,250 g,12.8,5.0,4.63
50,D61C3F7F,CUS5895,Female,SA,Cash,ITM99586,A2 Milk,2000 mL,Dairy,Milk,20.35,15.67,0.23,2,31.34,5,Yes,ITM38008,Coca-Cola,1500 mL,11.97,5.0,7.4
50,D61C3F7F,CUS5895,Female,SA,Cash,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5,Yes,ITM26641,Schweppes,1000 mL,3.63,5.0,6.34
50,D61C3F7F,CUS5895,Female,SA,Cash,IT91471,Jalna,500 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4,Yes,ITM69561,Dairy Farmers,500 mL,15.67,4.0,0.3
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM38008,Pepsi,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5,Yes,ITM54765,V,1500 mL,7.05,5.0,4.92
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM28085,Australian Fresh,1000 g,Produce,Fruits,22.07,17.21,0.22,2,34.42,2,Yes,ITM69561,Coles Brand,500 mL,15.67,3.0,3.08
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM80077,Edgell,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5,Yes,ITM97602,Red Rock Deli,200 g,0.93,5.0,5.92
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM69561,Dairy Farmers,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,4,Yes,ITM52081,Barilla,1000 g,12.44,5.0,16.15
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM96806,Helga's,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,5,Yes,ITM85988,Coles Bakery,8 pack,13.15,4.0,29.96
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM50843,Berri,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,3,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,2.45
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM21419,Paul's,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5,Yes,ITM54765,Coles Brand,1500 mL,9.65,5.0,4.75
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5,Yes,ITM34814,Devondale,1000 mL,5.77,5.0,22.05
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM66308,Arnott's,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,0.69
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,1.77
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5,Yes,ITM81101,Smith's,300 g,8.36,5.0,6.02
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM47678,Lindt,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,11.72
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM55806,Red Rock Deli,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,5,Yes,ITM13754,Smith's,200 g,13.09,4.0,4.68
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5,Yes,ITM26641,Coles Brand,1000 mL,7.8,5.0,0.8
55,A445E518,CUS4017,Male,WA,Debit Card,ITM31832,Coles Brand,1500 g,Meat,Pork,23.18,18.78,0.19,3,56.34,2,Yes,ITM96045,Australian Fresh,1500 g,17.76,3.0,3.06
55,A445E518,CUS4017,Male,WA,Debit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
55,A445E518,CUS4017,Male,WA,Debit Card,ITM49209,Red Bull,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5,Yes,ITM80294,Monster,1500 mL,11.65,5.0,10.4
55,A445E518,CUS4017,Male,WA,Debit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,11.72
56,5ABE9893,CUS3779,Female,WA,Cash,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5,Yes,ITM80077,SPC,250 g,2.41,5.0,3.13
56,5ABE9893,CUS3779,Female,WA,Cash,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5,Yes,ITM58614,Balfours,2 pack,1.65,5.0,2.04
56,5ABE9893,CUS3779,Female,WA,Cash,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5,Yes,ITM58614,Balfours,2 pack,1.65,5.0,2.04
56,5ABE9893,CUS3779,Female,WA,Cash,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
57,76EAD807,CUS2409,Female,SA,Cash,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
57,76EAD807,CUS2409,Female,SA,Cash,ITM13754,Cadbury,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5,Yes,ITM91313,Cadbury,200 g,7.18,5.0,2.3
57,76EAD807,CUS2409,Female,SA,Cash,ITM58614,Balfours,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,2.16
57,76EAD807,CUS2409,Female,SA,Cash,ITM48210,Pepsi,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4,Yes,ITM10665,Coca-Cola,2000 mL,15.34,5.0,11.06
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM41893,Abbott's Village,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5,Yes,ITM38731,Abbott's Village,6 pack,5.59,5.0,2.08
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5,Yes,ITM76900,Sunrice,750 g,3.73,5.0,5.96
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5,Yes,ITM21419,Paul's,2000 mL,14.4,5.0,0.94
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM93732,Bega,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5,Yes,ITM54765,Coles Brand,1500 mL,6.8,5.0,0.9
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM91313,Lindt,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5,Yes,ITM28590,Cadbury,200 g,3.86,5.0,13.28
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM23586,Jalna,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4,Yes,ITM10665,Coles Brand,2000 mL,15.34,4.0,0.63
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM12293,Tilda,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5,Yes,ITM76900,Tilda,750 g,3.91,5.0,6.9
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM74950,Lilydale,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,5,Yes,ITM69561,Dairy Farmers,500 mL,15.67,4.0,0.38
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,0.69
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,17.32
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,1.77
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM25291,Cadbury,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5,Yes,ITM13754,Nestle,200 g,7.64,5.0,9.8
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM49209,Red Bull,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5,Yes,ITM80294,Monster,1500 mL,11.65,5.0,10.4
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM28469,TUC,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,2,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,17.32
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM14960,A2 Milk,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5,Yes,ITM58614,Balfours,2 pack,1.65,5.0,2.04
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM17443,Berri,500 mL,Beverages,Juice,18.82,14.68,0.22,2,29.36,4,Yes,IT80492,Balfours,2 pack,13.15,4.0,3.06
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM55462,Helga's,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5,Yes,ITM32500,Bega,500 mL,1.66,5.0,1.3
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM26641,Schweppes,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM12293,Tilda,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5,Yes,ITM76900,Tilda,750 g,3.91,5.0,6.9
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM79306,Helga's,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5,Yes,ITM49802,Tip Top,2 pack,3.91,5.0,2.1
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM23219,Paul's,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,3.26
63,36ECCAAD,CUS3151,Female,NSW,Cash,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
63,36ECCAAD,CUS3151,Female,NSW,Cash,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
63,36ECCAAD,CUS3151,Female,NSW,Cash,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.84
64,4644D8F6,CUS6049,Female,WA,Cash,ITM60074,Tilda,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,5,Yes,IT80492,Balfours,2 pack,13.15,4.0,3.36
64,4644D8F6,CUS6049,Female,WA,Cash,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
64,4644D8F6,CUS6049,Female,WA,Cash,ITM78671,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5,Yes,ITM81101,Coles Brand,300 g,8.36,5.0,2.65
65,92F44132,CUS1938,Female,SA,Credit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
65,92F44132,CUS1938,Female,SA,Credit Card,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
65,92F44132,CUS1938,Female,SA,Credit Card,ITM55462,Abbott's Village,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5,Yes,ITM32500,Bega,500 mL,1.66,5.0,1.3
66,B9004613,CUS5893,Male,QLD,Credit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,1.77
66,B9004613,CUS5893,Male,QLD,Credit Card,ITM14960,Coles Brand,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5,Yes,ITM53578,Bertocchi,250 g,3.39,5.0,8.2
