Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score
48,D43F7329,CUS9956,Male,WA,Debit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM29304,Barilla,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM32607,SPC,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
49,2A96232F,CUS1938,Male,QLD,Debit Card,ITM25291,Lindt,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
50,D61C3F7F,CUS5895,Female,SA,Cash,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
50,D61C3F7F,CUS5895,Female,SA,Cash,ITM99586,A2 Milk,2000 mL,Dairy,Milk,20.35,15.67,0.23,2,31.34,5
50,D61C3F7F,CUS5895,Female,SA,Cash,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
50,D61C3F7F,CUS5895,Female,SA,Cash,IT91471,Jalna,500 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM38008,Pepsi,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM28085,Australian Fresh,1000 g,Produce,Fruits,22.07,17.21,0.22,2,34.42,2
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5
51,8C5B960D,CUS2915,Male,VIC,Debit Card,ITM80077,Edgell,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM69561,Dairy Farmers,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,4
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM96806,Helga's,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,5
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM50843,Berri,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,3
52,92F202C7,CUS5616,Male,WA,Debit Card,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM21419,Paul's,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM66308,Arnott's,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
53,9EC6EEFB,CUS8945,Female,QLD,Credit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM47678,Lindt,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM55806,Red Rock Deli,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,5
54,6914677A,CUS1348,Male,NSW,Credit Card,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
55,A445E518,CUS4017,Male,WA,Debit Card,ITM31832,Coles Brand,1500 g,Meat,Pork,23.18,18.78,0.19,3,56.34,2
55,A445E518,CUS4017,Male,WA,Debit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
55,A445E518,CUS4017,Male,WA,Debit Card,ITM49209,Red Bull,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
55,A445E518,CUS4017,Male,WA,Debit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
56,5ABE9893,CUS3779,Female,WA,Cash,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
56,5ABE9893,CUS3779,Female,WA,Cash,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
56,5ABE9893,CUS3779,Female,WA,Cash,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
56,5ABE9893,CUS3779,Female,WA,Cash,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
57,76EAD807,CUS2409,Female,SA,Cash,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
57,76EAD807,CUS2409,Female,SA,Cash,ITM13754,Cadbury,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
57,76EAD807,CUS2409,Female,SA,Cash,ITM58614,Balfours,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
57,76EAD807,CUS2409,Female,SA,Cash,ITM48210,Pepsi,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM41893,Abbott's Village,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5
58,F14D9B2A,CUS8945,Male,SA,Cash,ITM93732,Bega,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM91313,Lindt,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM23586,Jalna,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM12293,Tilda,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM74950,Lilydale,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,5
59,73C1D9FE,CUS7121,Female,SA,Debit Card,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5
60,5F7F22EF,CUS4193,Female,NSW,Credit Card,ITM25291,Cadbury,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM49209,Red Bull,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM28469,TUC,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,2
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM14960,A2 Milk,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
61,AE4FE8BB, CUS5515,Male,QLD,Cash,ITM17443,Berri,500 mL,Beverages,Juice,18.82,14.68,0.22,2,29.36,4
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM55462,Helga's,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM26641,Schweppes,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM12293,Tilda,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM79306,Helga's,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
62,9BA2324A,CUS5179,Male,NSW,Credit Card,ITM23219,Paul's,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3
63,36ECCAAD,CUS3151,Female,NSW,Cash,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3
63,36ECCAAD,CUS3151,Female,NSW,Cash,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
63,36ECCAAD,CUS3151,Female,NSW,Cash,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
64,4644D8F6,CUS6049,Female,WA,Cash,ITM60074,Tilda,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,5
64,4644D8F6,CUS6049,Female,WA,Cash,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
64,4644D8F6,CUS6049,Female,WA,Cash,ITM78671,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5
65,92F44132,CUS1938,Female,SA,Credit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
65,92F44132,CUS1938,Female,SA,Credit Card,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
65,92F44132,CUS1938,Female,SA,Credit Card,ITM55462,Abbott's Village,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5
66,B9004613,CUS5893,Male,QLD,Credit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5
66,B9004613,CUS5893,Male,QLD,Credit Card,ITM14960,Coles Brand,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5
66,B9004613,CUS5893,Male,QLD,Credit Card,ITM13754,Nestle,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
66,B9004613,CUS5893,Male,QLD,Credit Card,ITM79306,Helga's,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
67,2813FCE8,CUS2821,Female,SA,Credit Card,ITM80294,Red Bull,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
67,2813FCE8,CUS2821,Female,SA,Credit Card,ITM61269,Red Bull,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,5
67,2813FCE8,CUS2821,Female,SA,Credit Card,ITM12153,Barilla,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5
67,2813FCE8,CUS2821,Female,SA,Credit Card,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
68,921C6C25,CUS5945,Male,VIC,Debit Card,ITM41893,Abbott's Village,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5
68,921C6C25,CUS5945,Male,VIC,Debit Card,ITM29304,San Remo,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5
68,921C6C25,CUS5945,Male,VIC,Debit Card,ITM48210,Schweppes,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
69,6514BB9E,CUS5839 ,Male,SA,Credit Card,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
69,6514BB9E,CUS5839 ,Male,SA,Credit Card,ITM45482,Mount Franklin,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5
69,6514BB9E,CUS5839 ,Male,SA,Credit Card,ITM54167,Coles Brand,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5
69,6514BB9E,CUS5839 ,Male,SA,Credit Card,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
69,6514BB9E,CUS5839 ,Male,SA,Credit Card,ITM19369,Australian Fresh,1500 g,Produce,Vegetables,12.12,9.57,0.21,2,19.14,5
70,14E0D0EC,CUS Sixers,Female,VIC,Cash,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
70,14E0D0EC,CUS Sixers,Female,VIC,Cash,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
70,14E0D0EC,CUS Sixers,Female,VIC,Cash,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
71,6C4137B7,CUS6244,Female,VIC,Debit Card,ITM73444,Arnott's,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
71,6C4137B7,CUS6244,Female,VIC,Debit Card,ITM69561,Paul's,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,4
71,6C4137B7,CUS6244,Female,VIC,Debit Card,ITM45752,Coles Brand,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4
72,B9BD5CF0,CUS5669,Male,WA,Cash,ITM96045,Coles Brand,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
72,B9BD5CF0,CUS5669,Male,WA,Cash,ITM21419,Dairy Farmers,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5
72,B9BD5CF0,CUS5669,Male,WA,Cash,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
73,2D4DB669,CUS9184,Male,NSW,Cash,ITM30505,Lilydale,1000 g ,Meat,Chicken,3.05,2.26,0.26,3,6.78,5
73,2D4DB669,CUS9184,Male,NSW,Cash,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
73,2D4DB669,CUS9184,Male,NSW,Cash,ITM45752,Coles Brand,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4
73,2D4DB669,CUS9184,Male,NSW,Cash,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4
74,D2C9DF25,CUS1364,Male,WA,Cash,ITM61583,Bertocchi,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5
74,D2C9DF25,CUS1364,Male,WA,Cash,ITM34137,Heinz,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
74,D2C9DF25,CUS1364,Male,WA,Cash,ITM34137,SPC,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
74,D2C9DF25,CUS1364,Male,WA,Cash,ITM58614,Balfours,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
75,B7383254,CUS5069,Male,VIC,Debit Card,ITM76678,Balfours,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3
75,B7383254,CUS5069,Male,VIC,Debit Card,ITM99787,Bertocchi,500 g,Meat,Pork,11.61,11.38,0.02,2,22.76,5
75,B7383254,CUS5069,Male,VIC,Debit Card,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
75,B7383254,CUS5069,Male,VIC,Debit Card,ITM32607,SPC,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
75,B7383254,CUS5069,Male,VIC,Debit Card,ITM96045,Coles Brand,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
76,52CDF2FF,CUS9956,Female,NSW,Debit Card,ITM35042,Coles Brand,1500 g,Produce,Fruits,12.94,11.65,0.1,4,46.6,5
76,52CDF2FF,CUS9956,Female,NSW,Debit Card,ITM97602,Red Rock Deli,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5
76,52CDF2FF,CUS9956,Female,NSW,Debit Card,ITM37711,Sunrice,1000 g,Pantry,Rice,2.3,2.25,0.02,5,11.25,5
76,52CDF2FF,CUS9956,Female,NSW,Debit Card,ITM66308,TUC,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
77,D7530B52,CUS2877,Female,WA,Credit Card,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4
77,D7530B52,CUS2877,Female,WA,Credit Card,ITME50876,Lilydale,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,4
77,D7530B52,CUS2877,Female,WA,Credit Card,ITM20351,Bertocchi,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5
77,D7530B52,CUS2877,Female,WA,Credit Card,ITM35671,Smith's,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,4
77,D7530B52,CUS2877,Female,WA,Credit Card,ITM47678,Lindt,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
78,74FC69FC,CUS1650,Female,VIC,Debit Card,ITM34498,Coles Brand,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5
78,74FC69FC,CUS1650,Female,VIC,Debit Card,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
78,74FC69FC,CUS1650,Female,VIC,Debit Card,ITM38008,Coca-Cola,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
79,FF761A0E,CUS3151,Female,VIC,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
79,FF761A0E,CUS3151,Female,VIC,Cash,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
79,FF761A0E,CUS3151,Female,VIC,Cash,ITM99586,Monster,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,4
79,FF761A0E,CUS3151,Female,VIC,Cash,ITM28085,Coles Brand,1000 g,Produce,Fruits,22.07,17.21,0.22,2,34.42,2
79,FF761A0E,CUS3151,Female,VIC,Cash,ITM61583,Coles Brand,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5
80,EB2F1142,CUS6059,Male,VIC,Cash,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
80,EB2F1142,CUS6059,Male,VIC,Cash,ITM50843,Berri,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,3
80,EB2F1142,CUS6059,Male,VIC,Cash,ITM61284,Tilda,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,4
80,EB2F1142,CUS6059,Male,VIC,Cash,ITM32607,Heinz,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
80,EB2F1142,CUS6059,Male,VIC,Cash,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
81,83E598B3,CUS5609,Male,SA,Debit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
81,83E598B3,CUS5609,Male,SA,Debit Card,ITMI70486,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
81,83E598B3,CUS5609,Male,SA,Debit Card,ITM58614,Coles Bakery,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
81,83E598B3,CUS5609,Male,SA,Debit Card,ITM71806,San Remo,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,4
81,83E598B3,CUS5609,Male,SA,Debit Card,ITM72983,Daily Juice,500 mL,Beverages,Juice,23.73,18.03,0.24,4,72.12,2
82,BE58A2AE,CUS7423,Female,VIC,Cash,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
82,BE58A2AE,CUS7423,Female,VIC,Cash,ITM71806,Barilla,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,5
82,BE58A2AE,CUS7423,Female,VIC,Cash,ITM96045,Coles Brand,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
82,BE58A2AE,CUS7423,Female,VIC,Cash,ITM71806,Barilla,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,5
83,A7448489,CUS4921,Female,QLD,Credit Card,ITM73444,Oreo,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
83,A7448489,CUS4921,Female,QLD,Credit Card,ITM99787,Bertocchi,500 g,Meat,Pork,11.61,11.38,0.02,2,22.76,5
83,A7448489,CUS4921,Female,QLD,Credit Card,ITM53580,Coca-Cola,500 mL,Beverages,Soft Drinks,16.7,14.53,0.13,2,29.06,5
83,A7448489,CUS4921,Female,QLD,Credit Card,ITM76397,Barilla,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5
83,A7448489,CUS4921,Female,QLD,Credit Card,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
84,AF7A3AFD,CUS1349,Female,VIC,Credit Card,ITM81805,Lilydale,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,4
84,AF7A3AFD,CUS1349,Female,VIC,Credit Card,ITM55462,Abbott's Village,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5
84,AF7A3AFD,CUS1349,Female,VIC,Credit Card,ITM67652,Coles RSPCA Approved,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5
85,842DDC0D,CUS7881,Female,WA,Cash,ITM49209,Monster,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
85,842DDC0D,CUS7881,Female,WA,Cash,ITM69722,Edgell,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
85,842DDC0D,CUS7881,Female,WA,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
85,842DDC0D,CUS7881,Female,WA,Cash,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2
86,82A1F1B5,CUS1725,Male,WA,Debit Card,ITM55806,Smith's,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,4
86,82A1F1B5,CUS1725,Male,WA,Debit Card,ITM20351,Bertocchi,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5
86,82A1F1B5,CUS1725,Male,WA,Debit Card,ITM34137,Heinz,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
86,82A1F1B5,CUS1725,Male,WA,Debit Card,ITM78671,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5
87,5F053E21,CUS1938,Male,QLD,Debit Card,ITM37711,Sunrice,1000 g,Pantry,Rice,2.3,2.25,0.02,5,11.25,5
87,5F053E21,CUS1938,Male,QLD,Debit Card,ITM67652,Coles RSPCA Approved,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5
87,5F053E21,CUS1938,Male,QLD,Debit Card,ITM69622,Abbott's Village,1 pack,Bakery,Bread,10.32,7.84,0.24,3,23.52,5
87,5F053E21,CUS1938,Male,QLD,Debit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
88,B44EA90A,CUS1938,Male,VIC,Debit Card,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3
88,B44EA90A,CUS1938,Male,VIC,Debit Card,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
88,B44EA90A,CUS1938,Male,VIC,Debit Card,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
88,B44EA90A,CUS1938,Male,VIC,Debit Card,ITM10665,Schweppes,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5
89,40DA3850,CUS5839,Female,NSW,Cash,ITM45482,Cool Ridge,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5
89,40DA3850,CUS5839,Female,NSW,Cash,ITM53578,Coles Brand,250 g,Meat,Pork,3.85,3.39,0.12,3,10.17,5
89,40DA3850,CUS5839,Female,NSW,Cash,ITM68123,Jalna,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
89,40DA3850,CUS5839,Female,NSW,Cash,ITM69561,A2 Milk,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,5
90,1DC249AB,CUS6241,Female,SA,Debit Card,ITM87429,Smith's,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
90,1DC249AB,CUS6241,Female,SA,Debit Card,ITM50843,Berri,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,3
90,1DC249AB,CUS6241,Female,SA,Debit Card,ITM34535,Berri,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
90,1DC249AB,CUS6241,Female,SA,Debit Card,ITM60074,Sunrice,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,4
90,1DC249AB,CUS6241,Female,SA,Debit Card,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
91,D91005E6,CUS9396,Male,WA,Debit Card,ITM39008,Coca-Cola,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
91,D91005E6,CUS9396,Male,WA,Debit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
91,D91005E6,CUS9396,Male,WA,Debit Card,ITM79306,Abbott's Village,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
92,2783C791,CUS7668,Male,SA,Cash,ITM73444,Oreo,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
92,2783C791,CUS7668,Male,SA,Cash,ITM81101,Smith's,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5
92,2783C791,CUS7668,Male,SA,Cash,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5
93,251EB6C6,CUS5945,Female,VIC,Cash,ITM49021,Coles Bakery,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5
93,251EB6C6,CUS5945,Female,VIC,Cash,ITM34814,Mainland,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5
93,251EB6C6,CUS5945,Female,VIC,Cash,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2
93,251EB6C6,CUS5945,Female,VIC,Cash,ITM38892,Golden Circle,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3
94,315480AA,CUS3951,Female,WA,Credit Card,ITM48210,Pepsi,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
94,315480AA,CUS3951,Female,WA,Credit Card,ITM41893,Helga's,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5
94,315480AA,CUS3951,Female,WA,Credit Card,ITM35042,Coles Brand,1500 g,Produce,fruits,12.94,11.65,0.1,4,46.6,5
94,315480AA,CUS3951,Female,WA,Credit Card,IBM69482,Pepsi,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
95,C2BB1B6B,CUS5895,Male,QLD,Debit Card,ITM76900,Sunrice,750g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
95,C2BB1B6B,CUS5895,Male,QLD,Debit Card,ITM72983,Berri,500 mL,Beverages,Juice,23.73,18.03,0.24,4,72.12,3
