Item_ID,category,item_name,best_price,item_price,unit_price,sub-category,Brand,Discount,quantity,total_price,Transaction ID,Gender,Store,Location,Payment Method,Date
116360,"Dairy, Eggs & Fridge",Coles Kitchen Cheese Arancini | 200g,7.5,7.5,3.751,,Coles,0.2,3,22.5,T-0bf0b4d907,Female,Coles,Canberra,Online,2024-11-23
258443,"Dairy, Eggs & Fridge",Chobani Fit High Protein Greek Yogurt Vanilla | 680g,5.0,5.0,0.741,,Chobani,0.2,5,25.0,T-d295f2519f,Female,Coles,Hobart,Online,2024-12-02
913393,"Dairy, Eggs & Fridge",A2 Full Cream Milk | 1L,3.9,3.9,3.901,,A2,0.0,2,7.8,T-00c75d4663,Female,Coles,Perth,Online,2025-03-08
243502,Bakery,Buttercup Country Split White Bread | 450g,4.0,4.0,0.891,,Buttercup,0.0,3,12.0,T-69d11d0aa5,Male,Coles,Perth,Voucher,2025-04-08
811443,"Dairy, Eggs & Fridge",Brownes Dairy Wiggles Yoghurt Pouch Blueber ... 90g,1.4,1.4,1.561,,Brancourts ,0.0,2,2.8,T-80ab8671c0,Male,Coles,Canberra,Online,2025-04-11
763645,Health & Beauty,Life Botanics Night Repair + Collagen Powder | 150g,20.0,20.0,13.331,,Life,0.0,4,80.0,T-ce228a2df5,Male,Coles,Melbourne,Online,2025-02-09
693874,Meat & Seafood,Coles RSPCA Approved Chicken Breast Schnit ... 600g,10.5,10.5,17.501,,Coles,0.3,6,63.0,T-4a780fa544,Male,Coles,Melbourne,Card,2025-04-02
296869,"Dairy, Eggs & Fridge",Black Swan Dip Chunky Spicy Chargrilled C ... 150g,5.0,5.0,3.331,,Black Swan,0.1,3,15.0,T-0d7f5f01b0,Female,Coles,Canberra,Voucher,2024-12-24
595009,"Dairy, Eggs & Fridge",Black Swan Dip Roasted Garlic | 200g,3.5,4.0,2.001,,Black Swan,0.1,2,7.0,T-e1b9fd93b0,Female,Coles,Hobart,Online,2025-04-15
188742,Meat & Seafood,Coles Lamb Boneless Shank Meat | approx 700g,15.4,15.4,22.001,,Coles,0.3,6,92.4,T-1670157bad,Female,Coles,Sydney,Voucher,2025-02-01
739843,"Dairy, Eggs & Fridge",Chris' Deli Dip Avocado Feta & Jalapeno | 170g,6.0,6.0,3.531,,Chris,0.2,2,12.0,T-261eab6225,Male,Coles,Adelaide,Voucher,2025-04-07
267972,"Dairy, Eggs & Fridge",Bega Lactose Free Natural Cheese Slices | 250g,6.0,6.0,24.001,,Bega,0.0,6,36.0,T-2610587a9f,Male,Coles,Perth,Card,2025-03-05
107871,"Dairy, Eggs & Fridge",Coles Kitchen Chicken Korma And Rice | 350g,7.0,8.0,2.291,,Coles,0.0,6,42.0,T-da8bbb14eb,Female,Coles,Brisbane,Cash,2025-01-24
256193,"Dairy, Eggs & Fridge",Coles Kitchen Braised Beef & Mash | 350g,7.0,8.0,2.291,,Coles,0.0,5,35.0,T-734de67309,Female,Coles,Canberra,Voucher,2025-01-23
778772,"Dairy, Eggs & Fridge",Black Swan Corn Relish Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,5,17.5,T-3f90956af1,Female,Coles,Perth,Cash,2024-12-29
406292,Meat & Seafood,Cleaver's Organic Grass-Fed Beef Meatballs | 380g,11.0,11.0,28.951,,Cleaver's,0.0,5,55.0,T-5e2029b1b9,Male,Coles,Melbourne,Voucher,2024-11-04
133809,"Dairy, Eggs & Fridge",Cheer Tasty Cheese Block | 1kg,14.95,14.95,14.951,,Cheer Tasty ,0.0,6,89.7,T-41fc51d887,Male,Coles,Darwin,Cash,2025-04-01
839976,Health & Beauty,Klorane Nettle Dry Shampoo | 150mL,17.0,17.0,11.331,,Klorane,0.2,6,102.0,T-2c7d30633f,Female,Coles,Canberra,Voucher,2025-04-05
731358,Health & Beauty,QV Cream | 1kg,39.0,39.0,3.901,,QV,0.0,6,234.0,T-33d189f1bf,Male,Coles,Perth,Cash,2025-03-25
940139,"Dairy, Eggs & Fridge",Coles Cheese & Chive Dip | 200g,2.4,2.4,1.201,,Coles,0.0,5,12.0,T-a80a0061f5,Female,Coles,Sydney,Card,2025-01-03
904522,"Dairy, Eggs & Fridge",Black Swan Avocado Dip | 200g,3.5,4.0,2.001,,Black Swan,0.1,2,7.0,T-bd3a355259,Female,Coles,Sydney,Card,2025-02-20
546552,Bakery,Abbott's Bakery Harvest Seeds And Grain Bread | 750g,4.9,4.9,0.651,,Abbott's,0.0,4,19.6,T-1bc4bab849,Female,Coles,Sydney,Online,2025-03-22
564704,Bakery,Abbott's Bakery Gluten Free Farmhouse ... 500g,7.8,7.8,1.561,,Abbott's,0.0,4,31.2,T-067046bc22,Female,Coles,Hobart,Cash,2025-01-21
478528,"Dairy, Eggs & Fridge",A2 Dairy Light Milk | 3L,9.9,9.9,3.301,,A2,0.0,1,9.9,T-a7bfae806c,Female,Coles,Canberra,Online,2025-01-22
957950,Meat & Seafood,Cleaver's Organic Grass-Fed Beef Lasagne | 600g,13.5,13.5,22.501,,Cleaver's,0.0,3,40.5,T-c2e56c75c8,Male,Coles,Perth,Card,2025-04-21
158584,Health & Beauty,Maui Moisture Coconut Oil Conditioner | 385mL,26.0,26.0,6.751,,Maui,0.0,4,104.0,T-90d0706970,Female,Coles,Sydney,Online,2025-04-04
148935,Health & Beauty,Nivea Rich Nourishing Body Lotion Moist ... 75mL,3.5,3.5,4.671,,Nivea,0.0,6,21.0,T-eac0ecc762,Female,Coles,Perth,Voucher,2025-02-01
385078,Meat & Seafood,Cleaver's Organic Grass-Fed Beef Hotdogs Glut ... 275g,10.5,10.5,38.181,,Cleaver's,0.0,3,31.5,T-81ff40798d,Female,Coles,Adelaide,Card,2024-10-26
409761,Drinks,Bickfords Cordial Pineapple & Lime | 750mL,5.0,5.0,6.671,,Bickford's ,0.1,2,10.0,T-d5f2698483,Female,Coles,Melbourne,Voucher,2024-12-14
759371,"Dairy, Eggs & Fridge",Coles Cheese Spring Onion & Chive | 190g,3.8,3.8,20.001,,Coles,0.0,2,7.6,T-8b3ad5bd90,Male,Coles,Adelaide,Voucher,2024-11-01
372062,"Dairy, Eggs & Fridge",Coles Kitchen Cheese & Garlic Baguette | 250g,2.6,2.6,1.041,,Coles,0.0,4,10.4,T-9657d0c5cb,Male,Coles,Canberra,Card,2024-11-02
362583,Health & Beauty,L'Oreal Men Pure Carbon Face Scrub | 100mL,6.6,6.6,6.601,,L'Oreal,0.0,4,26.4,T-04d241270a,Female,Coles,Perth,Cash,2024-12-05
207161,"Dairy, Eggs & Fridge",Coles Finest Margherita Pizza | 350g,6.5,6.5,1.861,,Coles,0.0,1,6.5,T-fe7b01bd9e,Male,Coles,Sydney,Cash,2025-01-12
638212,"Dairy, Eggs & Fridge",Coles Kitchen Chicken Noodle Soup | 300g,4.0,4.0,1.331,,Coles,0.0,4,16.0,T-69eb8239bc,Male,Coles,Perth,Cash,2025-04-05
687903,Meat & Seafood,Coles Simply Thin Pork BBQ Sausages | 560g,6.0,6.0,10.711,,Coles,0.0,4,24.0,T-1f87cbf9da,Male,Coles,Darwin,Cash,2025-01-15
380122,"Dairy, Eggs & Fridge",Chobani Fit High Protein Greek Yogurt Passionfruit | 160g,2.8,2.8,1.751,,Chobani,0.2,3,8.4,T-f1252c6314,Female,Coles,Adelaide,Voucher,2025-04-02
855931,Health & Beauty,Nair Shower Power Max Hair Removal Cream | 312g,15.5,15.5,4.971,,Nair,0.0,2,31.0,T-e09615be26,Male,Coles,Melbourne,Voucher,2025-01-16
761089,"Dairy, Eggs & Fridge",Australias Own Barista Macadamia Milk | 1L,4.5,4.5,4.501,,Australia's Own,0.0,2,9.0,T-6bb323551e,Female,Coles,Hobart,Online,2024-10-29
267302,"Dairy, Eggs & Fridge",Bulla Creamy Australian Style Yoghurt Mango | 160g,2.4,2.4,1.501,,Bulla,0.1,3,7.2,T-d1c255c4eb,Female,Coles,Perth,Voucher,2024-12-05
133809,"Dairy, Eggs & Fridge",Cheer Tasty Cheese Block | 1kg,14.95,14.95,14.951,,Cheer Tasty ,0.0,2,29.9,T-ac818b2ab3,Male,Coles,Canberra,Card,2024-11-08
500135,Meat & Seafood,Coles Butterflied Pork Shoulder With Asian ... approx 750g,11.25,11.25,15.001,,Coles,0.0,6,67.5,T-b815576163,Male,Coles,Melbourne,Cash,2025-03-02
895072,Health & Beauty,Pantene Pro-V Classic Clean Conditioner | 900mL,12.0,20.0,2.221,,Pantene,0.2,5,60.0,T-d91d236f30,Male,Coles,Adelaide,Cash,2025-03-24
828640,Health & Beauty,Pantene Pro-V Always Smooth & Sleek Conditioner | 900mL,12.0,20.0,2.221,,Pantene,0.2,3,36.0,T-54cb8d1c75,Male,Coles,Darwin,Card,2025-03-07
947044,"Dairy, Eggs & Fridge",Big M Strawberry Flavoured Milk | 600mL,2.9,2.9,4.831,,Big M,0.3,3,8.7,T-fa6cf4c1f2,Male,Coles,Perth,Card,2024-11-14
178928,"Dairy, Eggs & Fridge",Black Swan Crafted Guacamole Dip | 170g,4.6,4.6,2.711,,Black Swan,0.1,3,13.8,T-2a2833bef0,Male,Coles,Darwin,Voucher,2024-12-26
102154,"Dairy, Eggs & Fridge",Bega Cheese Slices Colby | 500g,10.0,10.0,20.001,,Bega,0.0,6,60.0,T-459944b751,Female,Coles,Darwin,Online,2025-02-11
115221,Drinks,Bickford's Iced Coffee Syrup | 500mL,7.0,7.0,1.401,,Bickford's ,0.0,4,28.0,T-16570311a8,Female,Coles,Brisbane,Voucher,2025-04-03
406292,Meat & Seafood,Cleaver's Organic Grass-Fed Beef Meatballs | 380g,11.0,11.0,28.951,,Cleaver's,0.0,6,66.0,T-a341c2ebe8,Female,Coles,Brisbane,Voucher,2025-02-28
927913,Meat & Seafood,Coles Pork Bites Sticky Nashville BBQ Sauce | 600g,15.0,15.0,25.001,,Coles,0.0,5,75.0,T-4b3d1ff926,Male,Coles,Sydney,Cash,2025-03-04
347788,Health & Beauty,Johnson's Body Care Moisturising Body Wash | 1L,9.0,9.0,0.901,,Johnson's,0.2,2,18.0,T-c7ac572214,Male,Coles,Hobart,Card,2025-02-01
708565,Meat & Seafood,Coles Simply BBQ Pack | 1kg,10.5,10.5,10.501,,Coles,0.0,3,31.5,T-a093cdf0d3,Female,Coles,Adelaide,Cash,2024-12-16
350963,Bakery,Abbott's Bakery Farmhouse Wholemeal Br ... 750g,4.9,4.9,0.651,,Abbott's,0.0,2,9.8,T-ec44e49cab,Female,Coles,Brisbane,Voucher,2025-03-27
787411,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Pouch Strawberry | 100g,1.5,2.0,2.001,,Chobani,0.2,6,9.0,T-d2bb163dd1,Male,Coles,Melbourne,Cash,2025-03-11
106952,Meat & Seafood,K-Roo Kangaroo Burgers | 440g,8.5,8.5,19.321,,K-Roo,0.3,3,25.5,T-cb7cbe772c,Male,Coles,Sydney,Voucher,2024-11-04
615622,"Dairy, Eggs & Fridge",Coles Cheese Bites Chorizo & Mini Preztels | 50g,3.5,3.5,7.001,,Coles,0.0,5,17.5,T-123ae8f5cd,Female,Coles,Canberra,Card,2024-12-24
258047,"Dairy, Eggs & Fridge",Brancourts Protein Plus Cottage Cheese | 225g,4.8,4.8,21.331,,Brancourts ,0.3,3,14.4,T-6072c42438,Male,Coles,Brisbane,Voucher,2025-03-14
936842,Health & Beauty,Johnson's Body Care Extra Rich Moisturising Cre ... 1L,9.0,9.0,0.901,,Johnson's,0.2,1,9.0,T-944aceeece,Male,Coles,Hobart,Card,2024-11-15
493551,Bakery,Coles 70% Lower Carb English Muffins 4 Pack | 200g,6.5,6.5,3.251,,Coles,0.0,1,6.5,T-ea4ffbd665,Male,Coles,Brisbane,Online,2024-11-30
343218,Health & Beauty,Ocean Australia Natural Body Sunscreen SP ... 120g,25.0,25.0,20.831,,Ocean,0.0,2,50.0,T-6fb89cae62,Female,Coles,Canberra,Voucher,2025-02-17
239919,"Dairy, Eggs & Fridge",Australia's Own Organic Oat Milk | 1L,2.8,2.8,2.8,,Australia's Own,0.1,4,11.2,T-de560a3f3e,Female,Coles,Sydney,Online,2024-11-16
247422,Drinks,Bean Ground & Drunk Organic Classic Medium Roas ... 250g,10.5,10.5,4.201,,Bean,0.2,2,21.0,T-438c34e2bb,Male,Coles,Canberra,Card,2025-02-24
463036,Drinks,Bickford's Raspberry Cordial | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,2,10.0,T-cd73335b83,Female,Coles,Perth,Voucher,2024-10-31
985993,"Dairy, Eggs & Fridge",Bega Tasty Cheese Grated | 250g,7.5,7.5,30.001,,Bega,0.0,2,15.0,T-c47308a582,Female,Coles,Adelaide,Card,2024-11-24
315573,"Dairy, Eggs & Fridge",Coles Kitchen Chicken Leek Pie | 350g,7.0,8.0,2.291,,Coles,0.0,1,7.0,T-6b55f1a6d2,Male,Coles,Darwin,Voucher,2025-01-18
503591,Health & Beauty,L'Oreal Paris Paradise Mascara Black | 6.4mL,19.5,26.0,40.631,,L'Oreal,0.0,1,19.5,T-7cf20cb5fd,Female,Coles,Melbourne,Cash,2024-10-24
859505,"Dairy, Eggs & Fridge",Bega Cheese Stringers Lactose Free 8 Pack | 160g,7.0,7.0,43.751,,Bega,0.0,4,28.0,T-b9410ff30b,Male,Coles,Hobart,Online,2024-11-12
202046,"Dairy, Eggs & Fridge",Coles Cheese Slices 84 pack | 1kg,12.5,12.5,12.501,,Coles,0.0,1,12.5,T-36f6d86149,Male,Coles,Darwin,Cash,2025-04-08
320640,Drinks,Bickford's Pink Grapefruit Cordial | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,3,15.0,T-b252bd0e6d,Female,Coles,Canberra,Card,2025-04-22
419988,"Dairy, Eggs & Fridge",Coles Kitchen Bolognese Bake | 350g,7.0,8.0,2.291,,Coles,0.0,2,14.0,T-fa51affe88,Female,Coles,Adelaide,Online,2025-03-05
604786,Drinks,Bickford's Cranberry Juice Drink | 1L,5.5,5.5,5.501,,Bickford's ,0.0,6,33.0,T-11e9cd1f44,Male,Coles,Perth,Voucher,2025-02-21
344172,"Dairy, Eggs & Fridge",Chobani Flip Strawberry Shortcake Yo ... 140g,3.5,3.5,2.501,,Chobani,0.2,6,21.0,T-ed6a000a38,Female,Coles,Darwin,Online,2024-12-20
364375,Pantry,Zafarelli Fettuccine Pasta No 12 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,3,6.0,T-d69c135204,Male,Coles,Sydney,Online,2025-04-14
100484,Pantry,Zafarelli Spaghetti No 4 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,6,12.0,T-3ec96e2151,Female,Coles,Darwin,Cash,2025-02-12
992494,"Dairy, Eggs & Fridge",Bio Cheese Creamy Original Spreadable | 150g,7.0,7.0,46.671,,Bio,0.0,1,7.0,T-e79c092bad,Male,Coles,Hobart,Voucher,2024-11-24
266687,"Dairy, Eggs & Fridge",Coles Cheese Shredded Mexican Blend | 250g,5.0,5.0,20.001,,Coles,0.0,6,30.0,T-b5218f90fe,Female,Coles,Melbourne,Voucher,2025-04-10
731358,Health & Beauty,QV Cream | 1kg,39.0,39.0,3.901,,QV,0.0,3,117.0,T-25cbfb113a,Male,Coles,Melbourne,Cash,2024-11-22
100036,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Pouch Peach | 140g,2.7,2.7,1.931,,Chobani,0.2,4,10.8,T-cf29a83581,Female,Coles,Canberra,Card,2025-01-12
536137,Drinks,Boost Energy Lift Juice Chilled | 1L,6.2,6.2,6.201,,Boost,0.0,4,24.8,T-82492071c3,Female,Coles,Canberra,Card,2024-10-27
765459,Health & Beauty,L'Oreal Casting Creme Gloss Dark Brown Hair ... 1 each,10.0,10.0,10.001,,L'Oreal,0.0,2,20.0,T-3ff58d41dd,Male,Coles,Hobart,Online,2025-04-20
550728,"Dairy, Eggs & Fridge",Coles Kitchen Butter Chicken With Rice | 350g,7.0,7.5,2.141,,Coles,0.0,2,14.0,T-f527abf9db,Male,Coles,Adelaide,Voucher,2025-02-20
398159,Meat & Seafood,Coles RSPCA Approved Chicken Tenderloins | 600g,11.0,11.0,18.331,,Coles,0.3,4,44.0,T-4b3272548a,Female,Coles,Hobart,Card,2024-12-13
657812,Health & Beauty,Oral-B Stages Disney Electric Toothbrush Heads | 2 pack,11.2,11.2,5.601,,Oral-B,0.0,1,11.2,T-73d9444dfd,Male,Coles,Perth,Card,2024-10-29
709661,"Dairy, Eggs & Fridge",Big M Chocolate Flavoured Milk | 2L,6.5,6.5,3.251,,Big M,0.3,2,13.0,T-d099f19c56,Female,Coles,Sydney,Online,2025-01-07
729150,"Dairy, Eggs & Fridge",Bio Cheddar Cheese Slices | 200g,5.4,5.4,27.001,,Bio,0.0,2,10.8,T-72b1a95b52,Male,Coles,Melbourne,Voucher,2025-02-12
207161,"Dairy, Eggs & Fridge",Coles Finest Margherita Pizza | 350g,6.5,6.5,1.861,,Coles,0.0,6,39.0,T-26f2b2fd5a,Male,Coles,Sydney,Card,2025-02-03
325063,Health & Beauty,L'Oreal Revitalift Cleanser Vitamin C | 150mL,10.5,10.5,7.001,,L'Oreal,0.0,5,52.5,T-5e8edab498,Female,Coles,Adelaide,Cash,2025-04-12
947044,"Dairy, Eggs & Fridge",Big M Strawberry Flavoured Milk | 600mL,2.9,2.9,4.831,,Big M,0.3,4,11.6,T-8e923845b4,Male,Coles,Hobart,Card,2025-01-06
589571,"Dairy, Eggs & Fridge",Coles Kitchen Chicken & Corn Soup | 300g,4.0,4.0,1.331,,Coles,0.0,1,4.0,T-3bb5d4016c,Female,Coles,Perth,Cash,2024-11-06
874047,Meat & Seafood,Coles Beef Sandwich Steak | 400g,12.0,12.0,30.001,,Coles,0.0,3,36.0,T-b54f5ba0fa,Male,Coles,Hobart,Cash,2025-03-09
832033,Health & Beauty,Nair Sensitive Facial Hair Removal Cream | 20g,6.8,6.8,34.001,,Nair,0.0,2,13.6,T-a555663c55,Male,Coles,Darwin,Online,2025-04-20
713557,Drinks,Bickfords Cordial Orange Lemon Lime | 750mL,5.0,5.0,6.671,,Bickford's ,0.1,1,5.0,T-e7e9cd5189,Female,Coles,Hobart,Online,2025-03-22
300596,Health & Beauty,Oral-B Stages 3 Toothbrush 5-7 Years | 1 pack,1.77,1.77,1.771,,Oral-B,0.0,3,5.31,T-2a605e6699,Female,Coles,Brisbane,Voucher,2025-03-11
901698,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Natural Whole Milk | 907g,6.3,6.3,0.691,,Chobani,0.2,1,6.3,T-8c683a52d4,Female,Coles,Melbourne,Voucher,2024-10-23
981802,Meat & Seafood,Coles RSPCA Approved Chicken Thigh ... approx 1.2kg,16.2,16.2,13.501,,Coles,0.0,1,16.2,T-af11befe71,Female,Coles,Adelaide,Card,2024-12-23
705854,"Dairy, Eggs & Fridge",Chobani Oat Milk Barista Edition | 1L,4.0,4.0,4.0,,Chobani,0.2,5,20.0,T-2cc5ca4bc3,Female,Coles,Adelaide,Voucher,2025-01-02
616240,Drinks,Arizona Green Iced Tea | 1.5L,3.95,3.95,2.631,,Arizona,0.0,3,11.85,T-54384bf1d7,Female,Coles,Hobart,Online,2025-03-11
393901,"Dairy, Eggs & Fridge",Coles Finest Filled Pasta Pumpkin | 350g,6.5,6.5,1.861,,Coles,0.0,2,13.0,T-7d7c05e454,Male,Coles,Sydney,Voucher,2025-04-04
458666,Meat & Seafood,Coles Hot Smoked Salmon Natural | 150g,8.0,8.0,53.341,,Coles,0.0,5,40.0,T-5cc9bd221c,Male,Coles,Adelaide,Online,2024-11-30
693302,Meat & Seafood,Coles Beef T Bone Steak | approx 1kg,30.0,30.0,30.001,,Coles,0.0,6,180.0,T-6281b5b1d2,Male,Coles,Canberra,Voucher,2025-02-15
784958,Health & Beauty,Palmolive Bluey Kids 3In1 Shampoo- Conditioner ... 350mL,6.0,6.0,1.711,,Palmolive,0.2,2,12.0,T-054f67cbf4,Male,Coles,Canberra,Cash,2024-12-12
239919,"Dairy, Eggs & Fridge",Australia's Own Organic Oat Milk | 1L,2.8,2.8,2.8,,Australia's Own,0.1,2,5.6,T-c642867fe6,Female,Coles,Adelaide,Cash,2024-11-10
828088,Drinks,Avalanche Caramel Sugar Free Coffee Sachets | 10 pack,4.4,4.4,0.441,,Avalanche,0.0,1,4.4,T-e5f8a831ef,Male,Coles,Brisbane,Online,2025-01-03
198652,Bakery,Coles 4 Leaf Salad Mix | 200g,2.25,3.0,15.001,,Coles,0.3,5,11.25,T-3e56e524aa,Male,Coles,Adelaide,Cash,2024-12-27
793807,Meat & Seafood,Coles Beef Chipolatas | 550g,6.6,6.6,12.001,,Coles,0.3,6,39.6,T-bf5a5fdcad,Male,Coles,Sydney,Online,2025-02-13
350963,Bakery,Abbott's Bakery Farmhouse Wholemeal Br ... 750g,4.9,4.9,0.651,,Abbott's,0.0,1,4.9,T-d7ffc82d96,Male,Coles,Sydney,Card,2024-12-09
182747,"Dairy, Eggs & Fridge",Coles Kitchen Butter Chicken | 350g,7.0,8.0,2.291,,Coles,0.3,3,21.0,T-52aeb96bda,Male,Coles,Brisbane,Cash,2024-11-23
550333,Health & Beauty,Nad's Natural Body Wax Strips | 60 each,20.0,20.0,0.331,,Nad's,0.0,5,100.0,T-e5604a14a3,Male,Coles,Darwin,Card,2025-03-25
974055,"Dairy, Eggs & Fridge",25 Degrees South Baby Spinach and Fetta Ravioli ... 325g,9.0,9.0,2.771,,25 Degrees,0.0,5,45.0,T-924d7fd177,Male,Coles,Melbourne,Voucher,2024-11-29
809769,Drinks,Bonvit Tea Bags Dandelion | 32 pack,9.0,9.0,0.281,,Bonvit,0.2,4,36.0,T-fd1f7e3c50,Male,Coles,Sydney,Online,2025-04-01
502167,"Dairy, Eggs & Fridge",Coles Cage Free Eggs 18 Pack | 900g,7.3,7.3,0.911,,Coles,0.0,5,36.5,T-46536df52f,Male,Coles,Perth,Voucher,2025-02-19
650395,Pantry,Zafarelli Fusilli Pasta No 17 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,3,6.0,T-ad173c637e,Female,Coles,Sydney,Voucher,2025-02-27
788455,"Dairy, Eggs & Fridge",Black Swan Dip Batched Fetta Mint & Honey | 150g,5.5,5.5,3.671,,Black Swan,0.1,4,22.0,T-83b02101a4,Female,Coles,Sydney,Online,2025-02-14
590913,Meat & Seafood,Coles Deli RSPCA Approved Chicken Crumbed Sc ... 1 each,3.0,3.0,3.001,,Coles,0.2,6,18.0,T-5aadd24fa2,Female,Coles,Brisbane,Card,2025-01-24
817469,Meat & Seafood,Coles RSPCA Approved Chicken Wing ... approx 1.1kg,9.9,9.9,9.001,,Coles,0.0,5,49.5,T-ae7b9aee57,Male,Coles,Darwin,Cash,2024-12-22
895072,Health & Beauty,Pantene Pro-V Classic Clean Conditioner | 900mL,12.0,20.0,2.221,,Pantene,0.2,3,36.0,T-a57a4122e4,Female,Coles,Adelaide,Cash,2024-11-17
271896,"Dairy, Eggs & Fridge",Bega Dairy Tasty Grated Cheese | 500g,9.75,9.75,19.501,,Bega,0.0,5,48.75,T-0522dc85bd,Male,Coles,Darwin,Cash,2025-03-21
973050,"Dairy, Eggs & Fridge",Coles Perform Pasta Chicken | 360g,6.5,6.5,1.811,,Coles,0.3,3,19.5,T-af9f77fa59,Female,Coles,Brisbane,Online,2024-11-13
829913,Meat & Seafood,Bertocchi Authentic Boneless Leg Ham         | approx 1Kg,16.1,16.1,23.001,,Bertocchi,0.2,5,80.5,T-d814e7204b,Male,Coles,Perth,Voucher,2025-01-19
855931,Health & Beauty,Nair Shower Power Max Hair Removal Cream | 312g,15.5,15.5,4.971,,Nair,0.0,3,46.5,T-8225fb15dc,Female,Coles,Adelaide,Cash,2024-11-18
650395,Pantry,Zafarelli Fusilli Pasta No 17 | 500g,2.0,2.0,0.401,,Zafarelli,0.2,6,12.0,T-2b1cee914d,Female,Coles,Canberra,Cash,2025-01-02
287108,Meat & Seafood,Cleaver's Organic Grass-Fed Beef Eye Fillet Steak | 240g,18.0,18.0,75.001,,Cleaver's,0.0,6,108.0,T-b0172fe80a,Female,Coles,Adelaide,Voucher,2025-01-31
985111,Health & Beauty,King Of Shaves Shave Gel Cooling | 175mL,12.0,12.0,6.861,,King,0.0,2,24.0,T-42509baa13,Female,Coles,Canberra,Cash,2024-12-17
787411,"Dairy, Eggs & Fridge",Chobani No Sugar Added Yogurt Pouch Strawberry | 100g,1.5,2.0,2.001,,Chobani,0.2,6,9.0,T-9508fae698,Female,Coles,Brisbane,Voucher,2024-12-09
490300,"Dairy, Eggs & Fridge",Bega Plant Based Cheese Shred | 200g,8.5,8.5,4.251,,Bega,0.0,1,8.5,T-3ce489145a,Male,Coles,Melbourne,Voucher,2025-03-06
693721,Meat & Seafood,Coles No Added Hormone Beef Porterhouse ... 450g,18.0,18.0,40.001,,Coles,0.3,1,18.0,T-ad0513ccaf,Male,Coles,Hobart,Cash,2025-01-31
550862,"Dairy, Eggs & Fridge",Chobani Oat Milk Plain | 1L,4.0,4.0,4.0,,Chobani,0.2,4,16.0,T-84d9a346d6,Female,Coles,Darwin,Card,2025-03-25
993612,Drinks,Arkadia Chai Tea Low Sugar | 240g,6.3,6.3,2.631,,Arkadia,0.0,5,31.5,T-3c199908fe,Female,Coles,Darwin,Card,2025-03-25
195605,Drinks,Bundaberg Brewed Drink Sarsaparilla 4x375mL | 4 pack,7.35,7.35,4.901,,Bundaberg,0.3,5,36.75,T-359e1c36d0,Female,Coles,Brisbane,Cash,2024-11-20
981802,Meat & Seafood,Coles RSPCA Approved Chicken Thigh ... approx 1.2kg,16.2,16.2,13.501,,Coles,0.0,2,32.4,T-16656a8ca0,Female,Coles,Darwin,Cash,2025-04-21
779462,"Dairy, Eggs & Fridge",Chobani Greek Yogurt Coconut | 160g,2.15,2.15,1.341,,Chobani,0.2,2,4.3,T-6b62c0f696,Male,Coles,Darwin,Voucher,2025-04-21
959169,Drinks,Bean Ground & Drunk Organic Decaffeinated ... 250g,11.0,11.0,4.401,,Bean,0.2,3,33.0,T-b8ef241009,Female,Coles,Brisbane,Online,2024-12-14
993612,Drinks,Arkadia Chai Tea Low Sugar | 240g,6.3,6.3,2.631,,Arkadia,0.0,5,31.5,T-cb177cc845,Male,Coles,Canberra,Card,2024-10-23
239919,"Dairy, Eggs & Fridge",Australia's Own Organic Oat Milk | 1L,2.8,2.8,2.8,,Australia's Own,0.1,2,5.6,T-f64190d51a,Female,Coles,Canberra,Online,2024-12-27
861127,Health & Beauty,KOi For Men Shave Gel | 200mL,12.5,12.5,6.251,,KOi,0.0,4,50.0,T-4f8123d139,Female,Coles,Brisbane,Online,2024-10-23
350256,Health & Beauty,Maui Moisture Smoothie Coconut Oil Curl | 340g,27.0,27.0,7.941,,Maui,0.0,6,162.0,T-e2a0ac53d9,Female,Coles,Melbourne,Card,2025-04-17
381018,Health & Beauty,Nivea Daily Essentials Toner Refreshing | 200mL,13.0,13.0,6.501,,Nivea,0.0,1,13.0,T-fd65e59580,Male,Coles,Perth,Online,2025-04-15
616126,Health & Beauty,L'Oreal Revitalift Moisturiser SPF 15 | 50mL,20.0,20.0,40.001,,L'Oreal,0.0,4,80.0,T-aa0e3303d9,Female,Coles,Melbourne,Cash,2025-01-23
578756,Health & Beauty,Nivea Daily Essentials Wash And Scrub 2 In 1 | 150mL,13.0,13.0,8.671,,Nivea,0.0,6,78.0,T-60d480b368,Female,Coles,Canberra,Cash,2025-01-14
228681,"Dairy, Eggs & Fridge",Australia's Own A2 Protein Full Cream Milk | 1L,2.8,2.8,2.801,,Australia's Own,0.1,3,8.4,T-b4be55b471,Female,Coles,Darwin,Card,2025-02-16
701480,Drinks,Bickford's Ginger Beer Cordial | 750mL,5.0,5.0,6.671,,Bickford's ,0.0,3,15.0,T-d2bf977516,Female,Coles,Melbourne,Card,2024-11-02
